1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989
24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,0.0,24.755998962295585,0.0,24.755998962295585,24.755998962295585,0.0,0.0,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,0.0,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,24.755998962295585,5.285803600153976
24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,0.0,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,0.0,0.0,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,0.0,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838,24.34559808104838
24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,0.0,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147,24.265164020349147
24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,0.0,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618,21.675691783321295,24.154210251850618,24.154210251850618,24.154210251850618,21.77336262425827,0.0,1.0366167497248888,24.154210251850618,24.154210251850618,24.154210251850618,24.154210251850618
23.42364568901491,24.126845689014914,24.032945689014912,23.024645689014914,24.142445689014913,23.197145689014913,24.113345689014913,22.984445689014912,23.903045689014913,22.939745689014913,23.061245689014914,23.103245689014912,0.0,22.902545689014914,24.127745689014912,23.524745689014914,24.126845689014914,24.032945689014912,23.024645689014914,0.0,23.197145689014913,24.113345689014913,22.984445689014912,0.0,0.0,23.061245689014914,23.103245689014912,23.616845689014912,22.902545689014914,24.127745689014912
23.69593874803653,23.93323874803653,21.34723874803653,20.74843874803653,24.24553874803653,21.43183874803653,21.58123874803653,20.50483874803653,23.30893874803653,20.35513874803653,20.45263874803653,23.44063874803653,22.656438748036532,20.22763874803653,23.62153874803653,21.004038748036532,23.93323874803653,21.34723874803653,20.74843874803653,0.0,21.43183874803653,21.58123874803653,20.50483874803653,1.975879512775716,0.0,20.45263874803653,23.44063874803653,22.656438748036532,20.22763874803653,23.62153874803653
19.629579269902784,23.78937926990278,20.92197926990278,17.711079269902783,24.357579269902782,19.070979269902782,19.298079269902782,19.774779269902783,23.430579269902783,17.411079269902782,19.03827926990278,22.776879269902782,19.739379269902784,17.35527926990278,23.846379269902783,17.649579269902784,23.78937926990278,20.92197926990278,17.711079269902783,23.811279269902784,19.070979269902782,19.298079269902782,19.774779269902783,23.430579269902783,17.411079269902782,19.03827926990278,22.776879269902782,19.739379269902784,17.35527926990278,23.846379269902783
15.280100541985439,22.398500541985438,17.564900541985438,15.290000541985439,24.58880054198544,17.749400541985437,18.60950054198544,18.35810054198544,18.58550054198544,14.87750054198544,0.0,21.004100541985437,22.054100541985438,14.453000541985439,23.83280054198544,14.971700541985438,0.0,17.564900541985438,15.290000541985439,23.04920054198544,17.749400541985437,18.60950054198544,18.35810054198544,18.58550054198544,14.87750054198544,19.06220054198544,21.004100541985437,22.054100541985438,14.453000541985439,0.0
13.819965424138346,20.004465424138345,16.265565424138344,13.757565424138345,25.525965424138345,17.449665424138345,17.804865424138345,16.379265424138346,16.233465424138345,13.358265424138345,20.143965424138344,21.183465424138348,17.155365424138346,16.305165424138345,24.004965424138344,14.004765424138345,20.004465424138345,16.265565424138344,13.757565424138345,19.776465424138344,17.449665424138345,17.804865424138345,16.379265424138346,16.233465424138345,13.358265424138345,20.143965424138344,21.183465424138348,17.155365424138346,16.305165424138345,24.004965424138344
12.733564894701557,22.948864894701558,14.734864894701555,12.372364894701557,25.941964894701556,17.891764894701556,20.562964894701558,16.019464894701557,14.916064894701556,12.438364894701555,19.764064894701555,23.714464894701557,21.508264894701554,17.812864894701555,22.838464894701556,13.389364894701556,22.948864894701558,14.734864894701555,12.372364894701557,23.401864894701557,17.891764894701556,20.562964894701558,16.019464894701557,14.916064894701556,12.438364894701555,19.764064894701555,23.714464894701557,21.508264894701554,17.812864894701555,22.838464894701556
