State,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
"(0, 0)",19548705.99221023,24345501.507769573,24190655.533323083,24131138.16071544,23964219.87280629,23816578.43359817,23612106.02134414,23436337.22535986,23249445.929926507,23048852.866245266,22756046.944670968,22428158.558945704,22040581.816446684,21661109.05371207,21387613.22169408,21013406.981688738,20597421.461562656,20196942.947266,19779610.303812943,19379332.668849897,18946663.799308736,18493148.510855343,18037266.13767421,17635491.45920729,17151070.590848014,16690338.977947703,16217624.134581657,15756226.283594105,15386316.278361958,15004975.891725713,14646303.955149429,14297323.056021648,14032976.847565323,13872637.993810482,13889518.703191347,14028821.61696753,14156841.483190782,14373590.033848524,14505627.659255603,14551225.54843182,14461069.395603737,14305543.163233992,14085767.921492176,13832293.919949228,13635452.826176887,13408751.74659873,13196880.209016092,12998605.465569856,12792984.983867142,12592485.231908003,12338269.982804386,12111985.208674721,11901990.164116139,11743039.800145177,11628060.479460645,11575476.901606183,11467596.608805312,11350372.709426854,11161461.817279836,10997193.39152975,10807559.329200242,10640237.224642748,10347901.875234177,10010294.19693895,9606054.533467015,9230068.646577882,8922880.7056647,8541257.916118246,8122305.056952115,7700649.764460375,7301635.529449198,6904979.101544896,6504623.473928334,6060231.148662092,5629745.961612599,5243236.590002429,4793826.443293719,4354006.344833252,3896457.1074965224,3458457.755238941,3110005.761826328,2756174.1984977396,2434721.0243169023,2094359.803323808,1850698.028594365,1673650.18818936,1637470.5316841067,1764625.194405648,1890628.303299979,2115914.324628287,2275536.805067635,2352127.3871429125,2320975.5696658003,2177177.576464072,1971593.4592561924,1739153.2159376878,1580332.8594838115,1406079.504485603,1217731.164507599,1028533.9142467661,821458.8795117328,649614.8810395391,410638.36037416355,196219.0357907581
"(0, 4)",19548705.99221023,24033928.359536517,23879082.385090347,23819565.012466423,23652646.72456516,23505005.285360195,23300532.873115253,23124764.07713247,22937872.7816968,22737279.718013264,22444473.796439655,22116585.41072154,21729008.668225367,21349535.90549413,21076040.073425177,20701833.83347339,20285848.31332489,19885369.79903518,19468037.155605182,19067759.52065806,18635090.651136328,18181575.36303648,17725692.990349237,17323918.31233444,16839497.444625102,16378765.830347298,15906051.003989704,15444653.21775191,15074743.266355379,14693402.94040848,14334731.354052074,13985750.965992594,13721405.052991409,13561066.33000586,13577946.635590708,13717249.116116557,13845268.823777173,14062017.391203918,14194054.528276138,14239652.416782657,14149496.25522786,13993970.026627302,13774194.788876005,13520720.787566638,13323879.693640063,13097178.614087366,12885307.061144996,12687032.31769349,12481411.836002085,12280912.084026756,12026696.834908184,11800412.060767736,11590417.016178055,11431466.652177742,11316487.331494065,11263903.753531005,11156023.460802171,11038799.56140188,10849888.66936422,10685620.243729215,10495986.181531362,10328664.07696832,10036328.72757756,9698721.04916418,9294481.385502063,8918495.498614555,8611307.557645855,8229684.768082278,7810731.909152957,7389076.620715702,6990062.390306354,6593405.972490101,6193050.461572748,5748658.945838577,5318174.522006028,4931665.7840780895,4482256.247629131,4042434.9083377854,3584918.0091804625,3147277.087435179,2799248.2708651004,2446198.021276156,2127502.672304736,1792032.1066175962,1551116.6441118522,1376579.7057152262,1337987.1572228463,1457539.4644818169,1580994.5210866008,1804784.099829836,1963993.6088173336,2040554.7888054268,2009402.4220433272,1865606.8839422541,1660034.0332851743,1427604.4945683726,1268764.2012745866,1094550.1221903858,906483.0208161889,719464.5088124446,522269.0257396787,360959.11941491254,151375.34276891503,9911.617192186894
"(0, 8)",19548705.99221023,23722355.211310614,23567509.236863118,23507991.864240233,23341073.57633887,23193432.137133572,22988959.724889684,22813190.928906728,22626299.633471135,22425706.569789223,22132900.64821958,21805012.262504835,21417435.52000314,21037962.757289138,20764466.925285276,20390260.685336217,19974275.165276982,19573796.6516365,19156464.009000175,18756186.374800026,18323517.50610233,17870002.218498524,17414119.845903948,17012345.17941776,16527924.33875094,16067193.080676159,15594478.99576196,15133081.898392793,14763172.50587156,14381832.761105532,14023161.319205662,13674181.738665165,13409836.287727352,13249497.744599294,13266376.94300096,13405677.568373954,13533696.767342053,13750444.784927625,13882481.399867147,13928079.288373314,13837923.126818515,13682396.898217956,13462621.66046677,13209147.659157362,13012306.56523071,12785605.485677976,12573733.913325505,12375459.169891052,12169838.688192138,11969338.936223004,11715123.687095247,11488838.912965568,11278843.868274212,11119893.504467975,11004914.183829574,10952330.60572949,10844450.313563371,10727226.414813822,10538315.523376094,10374047.09824599,10184413.036601877,10017090.932451313,9724755.583732804,9387147.905948352,8982908.237650726,8606922.353542991,8299734.423837241,7918111.818737048,7499159.781241804,7077505.377031676,6678491.987862512,6281836.387694943,5881481.614959931,5437090.4268561555,5006610.990835447,4620166.381836259,4170952.694166902,3734646.6628253357,3283014.9081290504,2850852.2218017257,2507735.6597624,2159276.5347392284,1841455.0172705294,1509222.0371693843,1269753.7751827508,1096460.6681810762,1052497.6465926399,1158106.8103460027,1275495.9792337024,1495039.1481191413,1652678.2853916571,1729027.918390718,1697879.4661247025,1554093.0344851976,1349306.2918537634,1126675.634852723,976998.7276202346,813289.4365579542,635939.8778275544,457277.38597136136,271447.829394486,130000.56978790164,8830.780570482366,0.0
"(0, 12)",19548705.99221023,23410782.063086946,23255936.088640925,23196418.71601427,23029500.428115804,22881858.988917544,22677386.576674465,22501617.780704584,22314726.485272672,22114133.421589155,21821327.500018653,21493439.114335895,21105862.371907465,20726389.61003755,20452893.778909292,20078687.540135644,19662702.0212855,19262223.5100329,18844890.883302905,18444613.235049073,18011946.83344618,17558476.957935147,17102555.341329414,16700798.56464196,16216354.396382442,15755623.522979164,15282909.458154801,14821512.860942574,14451605.10253148,14070266.679108523,13711595.989948193,13362617.607008222,13098272.923933838,12937934.804903366,12954812.493403656,13094109.048950633,13222126.127322385,13438872.178651342,13570908.271457205,13616506.159963928,13526349.998409143,13370823.769808615,13151048.532057265,12897574.530748105,12700733.436821276,12474032.357268883,12262160.76554048,12063886.022087224,11858265.540398486,11657765.7884284,11403550.539317293,11177265.765527047,10967270.721362216,10808320.359177714,10693341.040084647,10640757.462720348,10532877.17142932,10415653.273189697,10226742.381917043,10062473.957452029,9872839.912255755,9705517.841445772,9413183.071331192,9075576.189100366,8671337.361738186,8295352.285224052,7988165.066901235,7606543.065903252,7187591.03218276,6765938.17886555,6366962.222600166,5970479.17707957,5573215.293976628,5134536.076546215,4709626.911888073,4328391.547832906,3884777.909159356,3450734.386744688,2999939.777690147,2571677.177652439,2232262.663009923,1888532.2817997823,1574285.2936453938,1243922.4673819512,1004807.3199358431,837523.2951852089,794323.299772758,882090.8615505508,990142.7607591262,1200982.9170675555,1357477.402401535,1437623.8755938516,1413643.098826056,1278943.4632363222,1084154.0526904091,864321.4244659346,714454.2531583369,553689.4402644853,383197.95573251473,218737.58868881717,82972.55745755493,7668.776761497478,0.0,0.0
"(0, 16)",19548705.99221023,23099225.701944675,22944421.26459615,22884935.788810622,22717927.280012082,22570285.84082252,22365813.428585436,22190044.632605717,22003153.33719987,21802560.273530558,21509754.353340123,21181866.009707835,20794289.7208882,20414827.294732925,20141369.09314941,19767118.34434505,19351181.712703608,18950767.7083736,18533498.879195232,18133282.76337367,17700679.687213387,17247230.955455463,16791299.11612085,16389552.561495338,15904967.27824328,15444223.74200352,14971578.050794778,14510063.007359724,14140199.679416653,13758712.320977261,13400037.496136935,13051059.722620657,12786715.391577663,12626377.500920495,12643253.755823087,12782546.36496845,12910560.3779522,13127303.990341133,13259335.14304416,13304933.031554623,13214776.870000962,13059250.641399264,12839475.403647201,12586001.402338605,12389160.308412027,12162459.228859333,11950587.617750654,11752312.874297155,11546692.392659433,11346192.641389348,11091977.396048237,10865692.626028566,10655697.584976073,10496747.224329425,10381767.931140583,10329184.490477948,10221304.865970988,10104081.648981558,9915171.498058062,9750903.765132422,9561270.38651237,9393948.912512459,9101614.329810083,8764007.760657387,8359771.803513512,7983894.711918518,7677042.851813444,7299161.847982299,6885402.225649437,6469335.035586244,6075647.88483748,5684273.680778555,5289326.656843906,4851183.797676364,4429820.406888784,4052088.0218233676,3612331.587754125,3182117.7543572634,2734470.8404645477,2306530.8062618054,1967590.6743254971,1626788.2785417044,1311473.519630414,989768.1570612434,763137.4553843342,621099.2985470014,585173.8726783874,657628.126817213,753649.4705631563,949126.1437879157,1097014.4576650024,1173970.3345447474,1149764.8814970914,1015780.1921411774,822644.4183655133,609389.6574581388,461289.8377835212,313844.2549335957,168468.4806225675,57447.1810064265,5080.520286539133,0.0,0.0,0.0
"(0, 20)",19548705.99221023,22788037.936823584,22633443.493813142,22573602.844087586,22406722.29696556,22258892.600462914,22054461.86714405,21878848.694359157,21692015.145731024,21490999.770984225,21198198.612539664,20870529.056886084,20483239.774475712,20103981.899852354,19830258.76559265,19455976.870205447,19039963.718459778,18639564.116077837,18222495.732350223,17822079.78511598,17389478.968483623,16936222.941000596,16480168.883210924,16078340.424865121,15593955.487898907,15133057.784717502,14660363.90267253,14199003.223980878,13828970.153359253,13447674.697554916,13088622.792293461,12739770.405266773,12475417.887669463,12315960.614229424,12333000.519989772,12471788.92305947,12599838.348691463,12816227.486011578,12948002.195878157,12993366.753992373,12903203.837159151,12747677.51299002,12527902.275238603,12274461.826023074,12077603.111236598,11850935.592879932,11639041.837761352,11440739.738008972,11235119.260463225,11034619.512515418,10780404.28521109,10554120.631386286,10344159.659342,10185299.169134889,10070482.898357235,10017746.198641317,9910055.18071426,9792735.294034423,9603751.389266582,9439556.547809238,9250255.891954679,9084160.053881375,8796841.303531567,8464451.7983287,8065556.23746942,7694732.740974557,7391998.162245471,7015277.200282017,6602141.352596319,6189778.2039729785,5799628.627435442,5411762.229712957,5020393.0667299805,4585509.81879369,4164304.934597458,3786574.510021039,3346847.4854661534,2916627.392364339,2469167.1035181344,2042101.9387643326,1704983.4437286542,1368703.9666445553,1056084.1165637837,754133.3501612962,559522.4755667071,442213.1251002114,410037.2612315043,461983.15635053243,539491.1204042047,710735.5018372018,844024.75267414,913429.1606669694,888361.1513831,756450.7702609639,570736.34159817,374081.19902364793,240171.04971383797,125506.2213466314,38851.87160368617,2783.987953138082,0.0,0.0,0.0,0.0
"(9, 0)",19548705.99221023,23644461.930889923,23489615.966301486,23430098.57760501,23263180.289601795,23115538.850241046,22911066.437948737,22735297.64195591,22548406.346529976,22347813.282863878,22055007.36134918,21727118.975621197,21339542.23303057,20960069.470782354,20686573.638353474,20312367.39857223,19896381.88108079,19495903.381000232,19078570.849436656,18678293.085534606,18245624.21617792,17792108.930282466,17336226.555887453,16934451.88368041,16450031.128216147,15989299.494141558,15516585.609009204,15055194.868477764,14685308.603584656,14304003.905569844,13945337.060047342,13596646.578272687,13332862.251993833,13173430.814759849,13190078.34145457,13328576.737088965,13456306.402241843,13672701.431942917,13804603.55779449,13850186.950008912,13760031.614413207,13604510.76386734,13384814.600597095,13132099.151338665,12934413.243127368,12707712.163585968,12495840.626312312,12297565.882865809,12091945.40114445,11891445.648935948,11637230.400553469,11410945.626049263,11200950.582500698,11042000.22099472,10927020.902396342,10874437.32306655,10766557.033822056,10649333.13207123,10460422.244906135,10296153.823840339,10106519.77765153,9939197.659850074,9646862.350258656,9309254.814986328,8905015.875876283,8529033.940066542,8221841.122576392,7840218.333148177,7421265.475507361,6999610.197221917,6600595.991108072,6203939.55342664,5803584.035905671,5359192.400945893,4928707.841013926,4542200.295820541,4092801.7229657406,3652971.3043507426,3195467.2375360443,2757764.485843188,2410211.1804611688,2059008.0205313666,1737971.6641004176,1407484.256130003,1174473.7470372473,1014672.9191373779,978321.111736937,1082836.3640822563,1199332.3226543167,1417657.2243271854,1574858.8591047795,1651106.7301318608,1619943.7145550894,1476156.726221806,1270659.057595258,1038635.8164076536,879575.7326189972,706206.4448062065,521055.28823404113,333627.4224217266,154096.5929616729,31495.474419869963,0.0,0.0
"(9, 4)",19548705.99221023,23332888.782665268,23178042.81802197,23118525.42912824,22951607.141200237,22803965.70199264,22599493.289725006,22423724.493718065,22236833.19828314,22036240.134592522,21743434.21309035,21415545.82733816,21027969.084800195,20648496.32250338,20375000.4901705,20000794.250347625,19584808.732885316,19184330.232916787,18766997.702269293,18366719.937338755,17934051.06826011,17480535.783276543,17024653.409371447,16622878.738989277,16138457.99179796,15677726.369487189,15205012.56974119,14743621.95126949,14373735.822081046,13992431.606941767,13633765.613841407,13285076.535896698,13021292.07557994,12861860.50202867,12878507.24308256,13017004.410199802,13144733.757147579,13361128.806022232,13493030.432869025,13538613.81627066,13448458.475544916,13292937.633368319,13073241.507142818,12820526.186925706,12622840.1105558,12396139.03105154,12184267.478375597,11985992.734878642,11780372.253235383,11579872.501167474,11325657.252697382,11099372.47875787,10889377.435479568,10730427.074644845,10615447.75668952,10562864.176349116,10454983.887615923,10337759.987717839,10148849.101086223,9984580.67867038,9794946.635345262,9627624.515342722,9335289.211771965,8997681.817031244,8593442.881221734,8217461.639773857,7910267.975390283,7528645.186875588,7109692.335886476,6688037.093443856,6289023.028261695,5892366.545849027,5492011.343565449,5047622.102285312,4617139.898410559,4230635.134699722,3781267.2360773133,3341450.770715977,2884216.739497744,2447508.191125532,2101349.7647889247,1753867.3089690304,1437737.618937298,1120945.2993143327,903301.0034115823,755045.9096696799,716644.3153262087,801105.066796379,905840.4655462647,1112800.2851208248,1264819.9045417819,1339742.953887887,1308488.1056695506,1164873.757336587,960002.1419750534,731643.0091565634,572583.088706417,408552.63347746816,240756.64064400486,100701.11993050837,14193.056432753741,0.0,0.0,0.0
"(9, 8)",19548705.99221023,23021315.634440668,22866469.669783846,22806952.280904334,22640033.99297643,22492392.553771388,22287920.14151036,22112151.345494233,21925260.050058406,21724666.98637006,21431861.064871885,21103972.679145694,20716395.936654877,20336923.174640514,20063427.341942355,19689221.102341734,19273235.58515175,18872757.085791565,18455424.556791548,18055146.791528773,17622477.924377784,17168962.643291835,16713080.271196581,16311305.621952476,15826884.956807395,15366153.671469154,14893440.768682329,14432051.494058914,14062166.039955864,13680862.3684431,13322197.552783152,12973510.469563609,12709726.774427678,12550295.939524036,12566942.552905539,12705435.324978216,12833162.21053058,13049556.182230914,13181457.310523598,13227040.688104622,13136885.347655619,12981364.510153558,12761668.417690288,12508953.225472553,12311266.98214654,12084565.902649133,11872694.33058263,11674419.587076386,11468799.105433714,11268299.35340833,11014084.10510343,10787799.331612714,10577804.289654404,10418853.930148471,10303874.613516053,10251291.032511523,10143410.744463013,10026186.845562257,9837275.959359718,9673007.53587094,9483373.495514406,9316051.374049665,9023716.077608177,8686108.876193957,8281869.9052796,7905889.342962426,7598694.842734786,7217072.238644069,6798120.216013682,6376465.925125355,5977452.984430883,5580797.1104283845,5180443.320899515,4736058.472722968,4305581.481514843,3919132.908204973,3469967.985637336,3033647.104193038,2582303.607610346,2151202.7285849806,1811323.9684692882,1469493.0790981837,1156971.0085550805,857695.2269577916,658052.9123023408,527132.7323213047,489794.48951515026,550140.07912332,635808.4777481734,820544.1156783194,960185.660533616,1029616.5710273174,997939.9628544766,855746.0206262369,659078.9638324198,454910.385580234,313511.3725642534,182848.6224495798,71444.97412324547,8139.129989686262,0.0,0.0,0.0,0.0
"(9, 12)",19548705.99221023,22709742.48621606,22554896.52159681,22495379.13268176,22328460.84475883,22180819.4055744,21976346.993277546,21800578.1972739,21613686.901854046,21413093.83816735,21120287.916694812,20792399.531217836,20404822.789097443,20025350.029515307,19751854.196722146,19377647.961432323,18961662.467284024,18561184.059879493,18143851.79547233,17743573.73815898,17310907.924291477,16857437.390240986,16401515.762377977,15999759.018546926,15515315.09564851,15054584.155954532,14581872.125229834,14120485.137518214,13750605.724404607,13369303.587578202,13010635.32891493,12661953.11413764,12398170.156933403,12238741.322858864,12255390.008415552,12393878.720517376,12521601.198374523,12737983.588595722,12869884.363697851,12915467.559938563,12825312.21976557,12669791.38693881,12450095.32823773,12197380.264019549,11999693.853737354,11772992.77423243,11561121.182779713,11362846.439274197,11157225.957598377,10956726.205746304,10702510.957979081,10476226.18625719,10266231.149003705,10107280.79465062,9992301.484226651,9939717.901429713,9831837.619053233,9714613.723723372,9525702.848072119,9361434.437170181,9171800.439379994,9004478.329194376,8712143.706410138,8374537.364873972,7970299.497404828,7594320.010152825,7287125.486986933,6905503.495619673,6486551.501830754,6064898.854055573,5665922.843671099,5269439.918182476,4872176.276593426,4433499.311864632,4008592.3660306083,3627362.8293530974,3183834.2147052814,2749772.187148807,2299619.161865397,1873632.3487392766,1539385.0571952,1207357.0160994602,902476.6701400673,624743.9427854004,451612.92525460175,346668.07130443247,315037.6129789979,354615.0798899622,418312.3436049198,569086.7075918078,688715.3377543631,750377.0343766114,724620.2625908984,595825.6342855599,420003.87842389086,244293.64336885218,130055.00157718835,49723.45797838497,5291.626266519112,0.0,0.0,0.0,0.0,0.0
