State,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
"(0, 0)",-39900.77272696422,-77893.28617561424,-77893.28700220477,-77893.28702423169,-77893.28703663724,-77893.28703322221,-77893.28703394826,-77893.28703859793,-77893.28703659626,-77893.28703146504,-77893.28702226789,-77893.28701422145,-77893.28701508741,-77893.28685930333,-77893.28679746087,-77893.28703601264,-77893.28703510886,-77893.28703486074,-77893.28703336345,-77893.28703629381,-77893.28703299002,-77893.2869811516,-77893.2870256345,-77893.2869537799,-77893.28547775418,-77893.28637160818,-77893.28190699122,-77893.20990440082,-77892.70837675632,-77888.94691942245,-77893.02076990638,-77890.63189416684,-77891.91925132937,-77890.14824106827,-77892.61156531214,-77893.11595066065,-77893.28705498863,-77893.28705606169,-77893.2870593545,-77893.28705973034,-77893.28706114113,-77893.2870612225,-77893.28705984382,-77893.28705984382,-77893.28705786221,-77893.28705441905,-77893.28702331246,-77893.28701637933,-77893.28701185348,-77893.28700434664,-77893.28696962137,-77893.28695439562,-77893.28688085583,-77893.28673419011,-77893.28610437857,-77893.28664773026,-77893.28685433739,-77893.28656160418,-77893.28679500589,-77893.28691167243,-77893.28692826354,-77893.28701868786,-77893.28700992545,-77893.28686534552,-77893.28681672215,-77893.28668906391,-77893.28700178662,-77893.28697577758,-77893.28662888805,-77893.28446082842,-77893.27145247064,-77893.28044253838,-77893.24734273033,-77893.04874388203,-77893.07172646922,-77893.26369660179,-77892.58608555394,-77893.00010462402,-77888.98269436062,-77828.72154040942,-77810.86361912098,-77275.11123715746,-77772.00652556581,-77165.60384089503,-76295.4278410144,-74740.42069298674,-74996.73782695488,-76975.11992620403,-77629.03875925415,-77856.05043595447,-77892.51315129439,-77893.28652303845,-77893.28571384614,-77893.27694759618,-77893.24371291227,-77892.85356662289,-77893.1833472499,-77892.50919812437,-77889.39774062196,-77864.11714841482,-77768.27314499227,-77518.24530997683,-72267.66077465276,-59718.18674791664
"(0, 4)",-39900.77272696422,-77893.28614255639,-77893.28696667615,-77893.2869770704,-77893.28696549922,-77893.28701471763,-77893.28702668457,-77893.2870339233,-77893.28702451405,-77893.28702191109,-77893.28702660395,-77893.28702403995,-77893.28700517301,-77893.28684752384,-77893.28675328768,-77893.28697814667,-77893.286979446,-77893.28698092137,-77893.28698191573,-77893.28698549002,-77893.28698549002,-77893.28698033698,-77893.28702375357,-77893.28690614518,-77893.28471717794,-77893.28606016857,-77893.27994413495,-77893.20683740446,-77892.69932895656,-77888.94598497821,-77892.99273657892,-77890.59289176407,-77891.80979432518,-77890.0164695737,-77892.59872079742,-77893.11483569865,-77893.28692929522,-77893.2870544521,-77893.28705856811,-77893.28705917642,-77893.28705965113,-77893.2870596878,-77893.28705870545,-77893.28705870545,-77893.28705849465,-77893.28705652712,-77893.2869970659,-77893.28699480955,-77893.28699247542,-77893.28697059177,-77893.28692026381,-77893.28655552788,-77893.28631277353,-77893.28598573252,-77893.28587252453,-77893.286402601,-77893.2856484308,-77893.28636313145,-77893.28660128206,-77893.2865649831,-77893.28670161235,-77893.28698051022,-77893.28677616784,-77893.28598875443,-77893.28591057296,-77893.2844961407,-77893.28632402272,-77893.28609711703,-77893.28144364705,-77893.25334938236,-77893.22256830476,-77893.2547205823,-77893.16888109379,-77892.57797406288,-77891.37617367091,-77890.7497090904,-77888.82366361533,-77892.84592755618,-77888.87571306186,-77827.11682092822,-77762.72203468485,-77108.77356822904,-77372.08636197551,-76424.53028118992,-75252.74997559484,-72396.46489356396,-72232.55753495818,-75423.30528075132,-76881.59269242188,-77643.79591067879,-77883.28774841192,-77892.90319823124,-77893.28436519232,-77893.27550260993,-77891.53548970148,-77882.777625709,-77880.59333193743,-77767.38690937526,-77634.92071498797,-77206.45097338136,-76385.8498382281,-75970.91415606711,-58324.27939203703,-18175.100314583335
"(0, 8)",-39900.77272696422,-77893.2860922714,-77893.28686390766,-77893.28696016122,-77893.28695606161,-77893.28700851019,-77893.28701122863,-77893.28702809957,-77893.28702712245,-77893.28703413239,-77893.2870199486,-77893.28702567621,-77893.2870042576,-77893.28684752384,-77893.28675328768,-77893.28696645267,-77893.28696645268,-77893.28696699998,-77893.28696699998,-77893.28697739547,-77893.28686407187,-77893.28690035104,-77893.28701298378,-77893.28685921576,-77893.28401323664,-77893.28260409702,-77893.25362447796,-77893.18464530581,-77892.67255933495,-77888.67828876231,-77892.90717218028,-77890.35437649126,-77891.57721576445,-77889.59728451884,-77892.25475385023,-77893.10683008072,-77893.28661640309,-77893.2870544521,-77893.28705798011,-77893.28705917642,-77893.28705965113,-77893.2870596878,-77893.28705883193,-77893.28705870545,-77893.28705891625,-77893.28705652712,-77893.28705787638,-77893.28705754611,-77893.28705719227,-77893.28705254801,-77893.2869132202,-77893.2863442197,-77893.28599308574,-77893.28554786161,-77893.28468390105,-77893.28609845528,-77893.28529118816,-77893.28600765487,-77893.28592572061,-77893.2865698168,-77893.28638514224,-77893.286918401,-77893.28626808981,-77893.28408346185,-77893.28213097758,-77893.28152941797,-77893.2868925098,-77893.28602891947,-77893.28263286916,-77893.2604847151,-77893.12759579075,-77893.12586771278,-77893.04914138124,-77891.89176211142,-77893.2849057843,-77893.27781943275,-77893.0097704832,-77891.98433522954,-77880.25978979566,-77697.87797193507,-77738.20548869166,-76730.1752589376,-77310.59531971625,-75399.59357251809,-73436.67931861544,-69285.5033548169,-68118.78919857187,-72096.35589651737,-74937.04626290123,-76990.19651633558,-77815.19601896494,-77887.56888014919,-77893.17807574807,-77892.81997642037,-77805.78971607279,-77360.7069540076,-77151.08462725005,-76528.36726244233,-75624.07145129718,-73532.21375417631,-65503.62155085489,-53747.2165838773,-9693.386834444445,0.0
"(0, 12)",-39900.77272696422,-77893.28611232522,-77893.28682699325,-77893.28698265315,-77893.28693890497,-77893.28699808226,-77893.28699884043,-77893.28701034977,-77893.2870261118,-77893.28703384112,-77893.28701951173,-77893.28701758936,-77893.28699784976,-77893.28682006171,-77893.28675328768,-77893.28696577334,-77893.28704647279,-77893.2870383487,-77893.28698199577,-77893.28689017796,-77893.28623725705,-77893.28664303693,-77893.28697184702,-77893.28672255139,-77893.28196327118,-77893.28431254973,-77893.26643787301,-77892.97557527309,-77892.39026788776,-77888.03422308777,-77892.6487434011,-77889.90884861708,-77891.35687494122,-77889.12977929701,-77891.81761636786,-77893.02497523194,-77893.26438550421,-77893.2861157756,-77893.2870568041,-77893.28705917642,-77893.28705965113,-77893.28705932101,-77893.28705870545,-77893.28705870545,-77893.28705828385,-77893.28705617576,-77893.28706167435,-77893.2870595094,-77893.28704709088,-77893.28704048702,-77893.28673230545,-77893.28610792059,-77893.28542288131,-77893.28485001791,-77893.28372518487,-77893.2850843651,-77893.28282363954,-77893.28507030364,-77893.28551474214,-77893.2849516877,-77893.2857755672,-77893.28682767093,-77893.28618189108,-77893.28376021661,-77893.28301049622,-77893.27355582082,-77893.2808911688,-77893.28602891947,-77893.28263286916,-77893.2680680119,-77893.24134524255,-77893.24900672978,-77893.05872787874,-77891.93391654661,-77891.31697908018,-77892.21994375704,-77861.27350021209,-77885.85057188425,-77850.13041755083,-77684.223733862,-77553.1448072144,-76135.61258627595,-76431.21498187725,-72600.05891783941,-69623.4077099922,-64282.239875537154,-60619.00524220542,-65731.1786773433,-70217.43414628661,-74678.11369142965,-76590.69424515161,-77494.96574521082,-77493.85740940324,-77371.3297443834,-76972.05917232858,-75830.28071650707,-74585.24949307716,-72840.68354349733,-66379.98701720839,-58122.27265318526,-33799.27184383751,-5169.806311703705,0.0,0.0
"(0, 16)",-39900.77272696422,-77893.28368402683,-77893.27692708054,-77893.2848791627,-77893.2868338875,-77893.28692479848,-77893.28699974551,-77893.2870102534,-77893.28702595978,-77893.28703712665,-77893.28701175329,-77893.2870173338,-77893.28698686491,-77893.28676513747,-77893.28675328768,-77893.28703706955,-77893.28693534789,-77893.28610885936,-77893.28683316178,-77893.28698248146,-77893.28631243014,-77893.28195606702,-77893.2854033368,-77893.28084063805,-77893.19536732516,-77893.27818972165,-77893.08275303073,-77892.72940526142,-77891.53278932934,-77882.1417423701,-77892.44370409551,-77887.022385167,-77886.68685351581,-77888.84198348025,-77891.05429229376,-77892.63308517674,-77893.18864351948,-77893.2861157756,-77893.28705562808,-77893.28705917642,-77893.28705947103,-77893.28705956554,-77893.28705870545,-77893.28705870545,-77893.28705870543,-77893.28705652712,-77893.28705132323,-77893.28705052487,-77893.28704466863,-77893.28703103287,-77893.28659049331,-77893.28529247505,-77893.28449742422,-77893.28288333373,-77893.28068435246,-77893.2841541793,-77893.28083038423,-77893.28437987411,-77893.28464686984,-77893.28375310592,-77893.2849632203,-77893.28682767093,-77893.28618189108,-77893.27934394685,-77893.27705187976,-77893.27086883252,-77893.28643131776,-77893.28143973152,-77893.26296492084,-77893.14247702512,-77893.08749558944,-77893.1984498888,-77892.75538683294,-77887.34164642452,-77883.77933683383,-77885.97611662121,-77818.89728083383,-77853.19565639783,-77697.60731476749,-77245.93738826255,-76127.06992853143,-74152.87716484189,-72814.59337747084,-65649.37532839645,-58126.33793551074,-52028.423056716165,-50602.161933099655,-57499.50418883059,-63403.44073804254,-71002.06542778197,-74903.4965607054,-76648.0831635163,-76703.28844660909,-76599.0431711361,-74732.90981034772,-70337.64141184684,-68815.06622848919,-60268.66093597195,-47371.6970001807,-25389.276755179602,-2584.9031558518536,0.0,0.0,0.0
"(0, 20)",-39900.77272696422,-77893.25562087074,-77893.26795610767,-77893.2848791627,-77893.28202402931,-77893.285928224,-77893.28634402117,-77893.28677394759,-77893.28699748399,-77893.28704358304,-77893.2870302024,-77893.28690101209,-77893.28692714481,-77893.28655491822,-77893.28675328768,-77893.28573730441,-77893.28411103495,-77893.28504469967,-77893.28642917078,-77893.28658501613,-77893.28228766135,-77893.28195606702,-77893.2854033368,-77893.28084063805,-77893.19373457102,-77893.2598212374,-77893.08275303073,-77891.75474148054,-77888.30835318928,-77880.13001372029,-77890.50916051447,-77876.61965058696,-77871.06936123015,-77867.49579088656,-77885.59596091071,-77891.14766389715,-77892.98614838226,-77893.28423842261,-77893.28705445207,-77893.28705856812,-77893.28705917641,-77893.28705944328,-77893.28705883193,-77893.28705870545,-77893.28705870543,-77893.28705617576,-77893.28705195963,-77893.28705120676,-77893.28704466863,-77893.28703103287,-77893.28635539224,-77893.27823944222,-77893.2756786846,-77893.25601573069,-77893.27013645593,-77893.28327738165,-77893.27843911792,-77893.28262491884,-77893.28274539224,-77893.28193252227,-77893.28168530388,-77893.2868184021,-77893.28614713298,-77893.28362987372,-77893.28505152166,-77893.28035923894,-77893.2861253719,-77893.28143973152,-77893.26296492084,-77892.95264255586,-77892.8262592742,-77892.78016761382,-77891.05175938037,-77879.82613318054,-77871.19861010619,-77840.78601874877,-77745.9750948713,-77652.01756561435,-77247.89887008542,-76133.6373269492,-74283.69514927627,-72034.82656408151,-66072.12451138074,-53087.66942755073,-45795.998937500575,-40703.1445094422,-41700.177673777165,-46740.811569515085,-54200.4716463612,-64672.16806505353,-70797.86195505381,-74736.90621303285,-74977.90390176521,-73528.4522210299,-68710.47812277856,-60869.91295348493,-52554.1803270357,-35759.29135756323,-18173.3838307242,-1378.6150164543221,0.0,0.0,0.0,0.0
"(9, 0)",-39900.77272696422,-77893.19829361705,-77893.26189986234,-77893.28661106183,-77893.28643597008,-77893.28569992924,-77893.28685925911,-77893.2868125669,-77893.28692065195,-77893.28701532858,-77893.28698757118,-77893.28690000591,-77893.28665722073,-77893.28623204413,-77893.28573730444,-77893.2868592337,-77893.28652864994,-77893.28463813107,-77893.26944614919,-77893.28692048007,-77893.28650383683,-77893.2855032704,-77893.28556262492,-77893.28173694879,-77893.22936567325,-77893.24024359648,-77893.03192662256,-77891.4301266181,-77885.04944169821,-77850.09823335907,-77882.5316245492,-77842.05411031461,-77819.27045568715,-77777.7819688706,-77851.13490649313,-77888.99725026083,-77891.5816902804,-77893.2870544521,-77893.28705562808,-77893.28705856812,-77893.28705870545,-77893.28705870545,-77893.28705870545,-77893.28705870545,-77893.28705617577,-77893.28705195963,-77893.28699480955,-77893.28697614056,-77893.28693121982,-77893.28682294696,-77893.28550287706,-77893.28323413782,-77893.27785114867,-77893.27533838131,-77893.27186054435,-77893.27508497192,-77893.27758740542,-77893.27039735812,-77893.27461153489,-77893.28113353763,-77893.27682853209,-77893.28557877775,-77893.28120835315,-77893.24450931263,-77893.27922906526,-77893.27303556397,-77893.27824710123,-77893.269180951,-77893.25701792187,-77893.11980338911,-77892.87810702855,-77892.8518614277,-77892.7110689576,-77889.67199463787,-77886.56817602266,-77886.96717696634,-77817.16646021255,-77872.5447119947,-77724.60287070152,-77447.4734674494,-76966.01595283108,-75997.2013730021,-75617.11980238518,-72278.41172659831,-67247.80496475076,-64639.04048257838,-66051.66783975976,-71016.98718819364,-74285.36307725719,-76873.80547444928,-77749.45475102145,-77882.64156158765,-77881.80889674512,-77879.4447360851,-77824.24882877631,-77705.74973613225,-77628.77888102035,-76815.8602485711,-75412.00352819689,-70834.59441064768,-50585.53091938852,-16182.971121635792,0.0,0.0
"(9, 4)",-39900.77272696422,-77893.19819660654,-77893.26168680258,-77893.28654953139,-77893.28627859907,-77893.28556410581,-77893.28676887888,-77893.2867348336,-77893.28671439504,-77893.286970018,-77893.28691492749,-77893.28682437906,-77893.28648196855,-77893.28594050111,-77893.28573730444,-77893.2868476011,-77893.28651168266,-77893.28402006718,-77893.26928572432,-77893.2868782614,-77893.28609744017,-77893.2849940146,-77893.28533562653,-77893.28089111569,-77893.2282834366,-77893.23727681185,-77893.02585597496,-77891.39702310917,-77884.99661284106,-77849.71995982266,-77882.47528280198,-77841.93494104601,-77819.28467277977,-77778.78947854687,-77850.47228034573,-77888.98693013149,-77891.57862302543,-77893.2861157756,-77893.28705268804,-77893.28705795985,-77893.28705742983,-77893.28705866415,-77893.28705870545,-77893.28705870545,-77893.28705617577,-77893.28705195963,-77893.28699354125,-77893.28695676044,-77893.28660942032,-77893.2858487118,-77893.28390124465,-77893.2800448565,-77893.2737497178,-77893.270126456,-77893.26689383724,-77893.2719194509,-77893.26387194348,-77893.26734931611,-77893.27069362384,-77893.27826346821,-77893.27331806565,-77893.2812888469,-77893.27464701487,-77893.2373812992,-77893.26323743715,-77893.2284111627,-77893.24094878089,-77893.21155223213,-77893.02968947326,-77892.44394902037,-77892.17675257374,-77891.51394623176,-77888.92394450863,-77878.45124269892,-77875.836187045,-77851.18451808579,-77799.43845326714,-77759.95901171245,-77576.44533366732,-76457.56553127096,-75316.97817606152,-73113.89216398801,-70626.98973453257,-63712.72749184118,-60319.28824237866,-57146.82506514541,-58051.32478570562,-63863.02792443762,-69844.63947913158,-74410.96455213932,-77197.71352826353,-77762.72038096623,-77808.22274112565,-77701.38974868652,-77087.09434823744,-75054.36950229727,-73982.50196422279,-69400.66740496378,-56590.24870061243,-32672.629449042943,-5671.622242673048,0.0,0.0,0.0
"(9, 8)",-39900.77272696422,-77893.1974468787,-77893.26113398102,-77893.2859251572,-77893.28548243907,-77893.28515534788,-77893.28627209895,-77893.28658716836,-77893.28655325137,-77893.28692620968,-77893.2868559223,-77893.28674557882,-77893.2863859197,-77893.285913039,-77893.28573730444,-77893.28683322358,-77893.28646189104,-77893.28400685498,-77893.26922280308,-77893.28643888337,-77893.28422279643,-77893.28276665941,-77893.28283951418,-77893.27159537797,-77893.1485819384,-77893.20450140552,-77892.9714935902,-77891.33044583173,-77884.71881541809,-77849.51293243674,-77881.69137511487,-77842.0418520507,-77819.12674174018,-77778.85359083868,-77850.04649448054,-77888.85471208992,-77891.56934243218,-77893.2861157756,-77893.28704739599,-77893.28705491843,-77893.28705602653,-77893.28705839564,-77893.28705870545,-77893.28705737765,-77893.28705617577,-77893.28705195963,-77893.28687534896,-77893.28681725875,-77893.28602890584,-77893.2844703496,-77893.2830913323,-77893.27636018184,-77893.26755063656,-77893.25999876035,-77893.25739850408,-77893.2651029823,-77893.25646290116,-77893.25943471979,-77893.26678493987,-77893.25788595113,-77893.2645033659,-77893.277334431,-77893.2605787654,-77893.20905648562,-77893.21741744551,-77893.09906857456,-77893.14396711701,-77893.10605688674,-77892.97208106153,-77891.53006279391,-77889.72051198519,-77889.30903515952,-77879.22690936142,-77868.85626742654,-77851.43236427495,-77763.65451029009,-77763.65451029009,-77752.64861882602,-77350.89594110088,-76273.76876529613,-75002.76340208382,-72808.8480884376,-67288.22076716444,-56072.76608036902,-51103.18969814483,-46310.87544895946,-47085.49515736262,-53383.85403410119,-60289.74332302653,-69107.28648719056,-74043.33014792477,-76969.23507293193,-76890.1148921953,-76089.06015105608,-72096.92336233078,-66068.13808117832,-57834.13621893818,-43881.64507955662,-26253.017008131246,-2273.703797136233,0.0,0.0,0.0,0.0
"(9, 12)",-39900.77272696422,-77893.19623814135,-77893.26067681698,-77893.28559562501,-77893.2852871812,-77893.28471393259,-77893.28607419181,-77893.28650861842,-77893.2865182292,-77893.28686781392,-77893.28671033666,-77893.28648858934,-77893.28623696021,-77893.28504132171,-77893.28573730444,-77893.28650886117,-77893.28469049824,-77893.28253953069,-77893.2688479833,-77893.28550898399,-77893.28228969527,-77893.27561219681,-77893.2746599145,-77893.24111183616,-77893.14579182125,-77893.13958553637,-77892.6303496016,-77890.09252169817,-77884.62591725182,-77875.85948475711,-77877.5306362212,-77834.21472612915,-77817.29415786483,-77776.43181784071,-77845.83584676193,-77887.95207623499,-77891.03126943708,-77893.28329974614,-77893.28704210394,-77893.28705005215,-77893.28705323815,-77893.28705661935,-77893.28705808581,-77893.28705472205,-77893.28705617577,-77893.28704291463,-77893.28691240367,-77893.28648717549,-77893.28560985423,-77893.2838474701,-77893.2804040295,-77893.27045102633,-77893.26053665795,-77893.24928271286,-77893.23756065233,-77893.24986064961,-77893.23491323214,-77893.23642886974,-77893.2390753815,-77893.25041098366,-77893.235591657,-77893.26837226532,-77893.24508275474,-77893.11799966588,-77893.20420201383,-77893.10017130333,-77893.16639548102,-77892.68960131082,-77891.09087147293,-77889.41941068653,-77890.37132237008,-77892.10582362814,-77889.48533693896,-77873.84357331826,-77856.63285073845,-77840.58727236353,-77654.41122172681,-77703.14787421635,-76754.88303273752,-74633.1571761155,-72215.67068093513,-68129.69220957892,-61541.05907683954,-46579.818021673025,-39599.61615712106,-35361.689380909076,-34058.00025715564,-40183.677666380274,-47200.708933929614,-59192.59055677676,-67208.31205673897,-71832.9944780034,-72317.43445051761,-69169.87873018805,-63035.47740463885,-49603.464989632615,-34776.24784859935,-18210.859599433978,-1428.6924430513973,0.0,0.0,0.0,0.0,0.0
