State,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
"(0, 0)",-32285.21890329794,-77893.28349972381,-77893.28603959139,-77893.28701364082,-77893.2870086128,-77893.28704603623,-77893.28704809591,-77893.28704885488,-77893.28704982018,-77893.28704953023,-77893.28704953022,-77893.28704953963,-77893.28704799291,-77893.28704466198,-77893.28704171782,-77893.28702306446,-77893.28701790041,-77893.28701203332,-77893.28698745965,-77893.28699824659,-77893.28695601223,-77893.28626885221,-77893.28683583644,-77893.28621355047,-77893.2743605725,-77893.28299478134,-77893.25658263615,-77892.8300046722,-77889.8591287916,-77867.57755968718,-77891.4749844196,-77879.69932331823,-77877.84938087648,-77877.53239895092,-77890.738763919,-77893.28698711915,-77893.28700185799,-77893.28699752639,-77893.28700681773,-77893.28699945427,-77893.2869994543,-77893.28699945433,-77893.28700048788,-77893.28699368554,-77893.28700358629,-77893.28698578944,-77893.28701545947,-77893.28701242796,-77893.2870092839,-77893.28700759959,-77893.28623899388,-77893.2835006394,-77893.28526539747,-77893.28486034856,-77893.2832867174,-77893.28534129074,-77893.28347958668,-77893.28553250288,-77893.28601815761,-77893.28671518859,-77893.28663301861,-77893.28700540279,-77893.28684850129,-77893.28626000487,-77893.28643620842,-77893.2857413397,-77893.28676591897,-77893.28528305641,-77893.27816528214,-77893.23367919287,-77893.25462918138,-77893.26273159964,-77893.14107709791,-77892.41115008754,-77891.86567608874,-77892.41535987123,-77867.13598363739,-77892.10052610065,-77875.48901650985,-77626.31637264797,-77602.77695432056,-75714.46125115454,-77064.49016173389,-72920.50565790354,-68403.9182404615,-60892.30447742016,-58955.522861334444,-65792.69908991005,-71337.93393071707,-76322.1917726113,-77391.11425250718,-77891.86263357701,-77893.2858945461,-77893.28205698336,-77893.26829181262,-77893.17443837585,-77892.72394187935,-77891.17536017261,-77884.23690966846,-77838.98614551072,-77660.56884683177,-77258.6010197685,-68372.99642152776,-51928.85804166665
"(0, 4)",-32285.21890329794,-77893.28349216771,-77893.28603705937,-77893.28700691111,-77893.28699602699,-77893.28704306947,-77893.28704522592,-77893.28704518704,-77893.28704724138,-77893.28705120194,-77893.28705882568,-77893.28705883438,-77893.28705700424,-77893.28705127184,-77893.28704604744,-77893.28694439617,-77893.2869403236,-77893.2869118823,-77893.28690781446,-77893.28693607583,-77893.28692704554,-77893.28626821165,-77893.28683571638,-77893.28621206153,-77893.27430592336,-77893.28279043177,-77893.25502198837,-77892.82912086397,-77889.85816673943,-77867.57034429595,-77891.46012432355,-77879.66539736548,-77877.79914584893,-77877.49540071833,-77890.73465750647,-77893.28689955946,-77893.28697640567,-77893.28699528592,-77893.28700489765,-77893.2870069549,-77893.28700048788,-77893.28700491734,-77893.28700048788,-77893.28699368554,-77893.28699376734,-77893.28698272101,-77893.28701205518,-77893.28701171679,-77893.28700774397,-77893.28685411661,-77893.28497866618,-77893.28180194934,-77893.27980277533,-77893.27799541679,-77893.27856689757,-77893.28278196014,-77893.28096769817,-77893.28313654049,-77893.28256250644,-77893.2843434154,-77893.28502099069,-77893.28673432219,-77893.28615409692,-77893.28365598846,-77893.28284125734,-77893.2775218752,-77893.28492766383,-77893.28418044597,-77893.27471083995,-77893.21295253988,-77893.04736265152,-77893.04624935705,-77892.53894216202,-77888.79834047219,-77883.72115981676,-77886.78521102047,-77867.13598363739,-77869.16896404777,-77837.61033058069,-77436.91717406904,-77257.15601742145,-74724.75106272429,-75200.28181666571,-69155.08179514037,-59583.55249612481,-48189.818093333895,-48462.68283135353,-55502.50175825185,-64503.67904437275,-73101.74464825737,-76942.66403899327,-77778.15225684215,-77850.57405002533,-77846.25039937145,-77611.07834614125,-76683.82113524833,-77581.42798685915,-76958.13217604301,-75355.23099518896,-75411.02537745432,-72036.55268797683,-70458.61884806324,-44086.007887962965,0.0
"(0, 8)",-32285.21890329794,-77893.28288060165,-77893.28499034744,-77893.286969001,-77893.28691393725,-77893.28704172347,-77893.28704666569,-77893.28705232844,-77893.28705557206,-77893.28705954873,-77893.28705910161,-77893.2870555882,-77893.28705296041,-77893.2870507234,-77893.28704691335,-77893.28702177452,-77893.2870434966,-77893.2869226722,-77893.28684189975,-77893.28693286423,-77893.28518569081,-77893.28611534921,-77893.2868244242,-77893.28616971582,-77893.2736707376,-77893.28157096679,-77893.245876001,-77892.86249351522,-77890.21964835025,-77872.99256845824,-77891.41719681356,-77879.60379250195,-77877.73170744484,-77877.42112764111,-77890.69486129664,-77893.28670302787,-77893.28691961346,-77893.28699528592,-77893.28700489765,-77893.2870069549,-77893.28700063554,-77893.28700491734,-77893.28700048788,-77893.28699368554,-77893.28699376734,-77893.28698272101,-77893.28698822294,-77893.28698566169,-77893.28697029401,-77893.28683198502,-77893.28475735044,-77893.2799223441,-77893.27668143617,-77893.27366728809,-77893.26954387421,-77893.2794955855,-77893.27613460417,-77893.27891479841,-77893.28075934663,-77893.2811570586,-77893.28337946726,-77893.28621731821,-77893.28389306838,-77893.27235084587,-77893.2708079975,-77893.2780472972,-77893.28553060659,-77893.27366493536,-77893.22964436593,-77892.94255369568,-77892.78880559065,-77893.14041358203,-77891.88007631345,-77878.9153527438,-77873.94476210806,-77875.38142452984,-77725.70007003247,-77800.15304720777,-77608.6061022065,-76679.354993352,-75266.8687824588,-71097.01953023733,-66690.67138173063,-53519.23478010871,-40695.30274908155,-33550.30970002918,-34975.848526336864,-41931.12391877279,-52683.784852627534,-66055.72507579628,-72495.53568705448,-76575.75959011469,-77435.01307856888,-77621.51550656077,-76766.11675803176,-73571.49652249906,-72384.06996573102,-71148.7360373496,-67931.47505614843,-61801.97492934689,-49211.48857814403,-34239.62803787037,0.0,0.0
"(0, 12)",-32285.21890329794,-77893.28265651801,-77893.28457476587,-77893.28696688576,-77893.28686102589,-77893.28693084362,-77893.28703349076,-77893.2870384039,-77893.2870494477,-77893.28705283937,-77893.28705578872,-77893.28704670392,-77893.28704040874,-77893.28700991937,-77893.28704951113,-77893.28704105256,-77893.28698207223,-77893.28645929172,-77893.28633241505,-77893.28677709242,-77893.28420842432,-77893.27904788042,-77893.28576455636,-77893.27822070713,-77893.21703078091,-77893.2047423097,-77892.66966107281,-77892.82586825873,-77890.51989705254,-77872.53332164415,-77890.71452485654,-77878.72945164464,-77876.92631451023,-77877.35650987398,-77890.63692372301,-77893.27398339481,-77893.28669510131,-77893.28695171616,-77893.28700489765,-77893.2870069549,-77893.28699856847,-77893.28700491732,-77893.28700048788,-77893.28699843136,-77893.28698885786,-77893.28699192629,-77893.28698822294,-77893.28698566167,-77893.28697029401,-77893.2866433815,-77893.28287131531,-77893.27704006253,-77893.27169766059,-77893.26663927796,-77893.2593939888,-77893.27113452008,-77893.26091978322,-77893.2755120658,-77893.27728039304,-77893.2786655878,-77893.28133049268,-77893.28606078969,-77893.2833060864,-77893.27297594913,-77893.28100608943,-77893.26687446485,-77893.27010121592,-77893.27366493536,-77893.22964436593,-77892.15523653015,-77889.38543896376,-77888.87830359922,-77884.73008624953,-77857.8643196148,-77842.09661220174,-77810.01254033811,-77519.88193777711,-77455.81453892837,-75947.6389510001,-74227.8249434832,-70703.07906076008,-64191.10753197405,-51024.754970419875,-35414.20033845059,-26492.320216136937,-21529.52854622278,-23375.807174826918,-28138.62027804669,-37785.540776728914,-53469.19087002282,-63609.10255564354,-71793.2083704699,-73887.84556810354,-73844.24795823875,-70784.7802516192,-64844.166868206674,-62778.367225303315,-55924.77090297611,-46301.658503683815,-32187.13438790564,-13703.857675580259,0.0,0.0,0.0
"(0, 16)",-32285.21890329794,-77893.28206467745,-77893.27343207487,-77893.28254041099,-77893.28681323637,-77893.28692880126,-77893.28701523556,-77893.28701807474,-77893.287028037,-77893.28704281362,-77893.2870453124,-77893.28701350505,-77893.28700138898,-77893.28692556922,-77893.28704777926,-77893.28703512443,-77893.28696508358,-77893.28594963248,-77893.2786875266,-77893.28681128955,-77893.28455039556,-77893.27198987342,-77893.2825849529,-77893.27027169843,-77893.03520047685,-77893.1936529029,-77892.503319971,-77887.83563520451,-77886.22590363836,-77840.32837103796,-77889.24256038787,-77871.07460425817,-77868.46694479478,-77876.43294250885,-77890.61612961466,-77893.2160999592,-77893.28613010062,-77893.28695171616,-77893.28700489765,-77893.2870069549,-77893.28700447436,-77893.28700270261,-77893.28700048788,-77893.28699368554,-77893.28699376734,-77893.28698272101,-77893.28698818195,-77893.28698561924,-77893.2868318578,-77893.28647157755,-77893.28115327568,-77893.26933482707,-77893.26820916023,-77893.2446135348,-77893.21502309403,-77893.2700933378,-77893.25312417564,-77893.26883881897,-77893.27556574033,-77893.27140235271,-77893.2758238672,-77893.28606078969,-77893.2833060864,-77893.17221514933,-77893.10852988268,-77892.9820459773,-77893.00511500277,-77892.76282789293,-77892.22978883253,-77888.7466029304,-77883.85809247222,-77882.6709359555,-77849.28201669725,-77778.15267532342,-77718.4272121264,-77615.57033075667,-77196.45555584054,-76739.9081544575,-74670.47764871441,-68743.48845772585,-64412.94593011618,-55900.41760108748,-33640.37126826015,-22592.132213896057,-15902.2030005486,-12414.36809056951,-13419.076904672958,-17412.86511392079,-24909.0823355133,-40217.321306943944,-52717.04740378474,-62987.047497965876,-65819.78879249397,-64375.57603282496,-60148.963737500395,-49193.11733481335,-38546.90737399784,-29266.460284360026,-12017.419396571067,-913.5905117053505,0.0,0.0,0.0,0.0
"(0, 20)",-32285.21890329794,-77893.23123134888,-77893.23977614196,-77893.28254041099,-77893.27737230927,-77893.285930993,-77893.28636527612,-77893.28677324369,-77893.28701254206,-77893.28704284487,-77893.28703265876,-77893.28693460913,-77893.2869677721,-77893.2867072705,-77893.28704864519,-77893.28703652228,-77893.28672699029,-77893.28033581172,-77893.27367695201,-77893.25674100252,-77893.2362456618,-77893.24755066057,-77893.27484266064,-77893.24123810246,-77892.59969653719,-77893.21591274445,-77892.83681245448,-77889.91018715863,-77873.02581045184,-77832.27791713823,-77877.51274119358,-77814.41545596797,-77758.55132084106,-77768.30455526082,-77818.6120176594,-77893.04959386998,-77893.28444470302,-77893.28566000295,-77893.2869952859,-77893.28700489766,-77893.28700078318,-77893.28700048788,-77893.28700048788,-77893.28699605845,-77893.2869913126,-77893.28698885786,-77893.28697044736,-77893.28671730263,-77893.28602690795,-77893.28447351999,-77893.25118241218,-77893.15934439935,-77893.17275350279,-77893.24894246731,-77893.25348801722,-77893.26649074836,-77893.22610475477,-77893.24332660856,-77893.21367020953,-77893.24880633275,-77893.21033187682,-77893.22350269346,-77893.1414696856,-77892.97298013908,-77892.85321348062,-77892.11169560564,-77892.43867940706,-77891.30500140383,-77887.0591573654,-77875.88761443253,-77857.77788865747,-77855.93747818672,-77801.9947179936,-77678.1460491244,-77500.8203705988,-77246.10510568702,-76505.87067741434,-75275.15956465909,-71052.81251440609,-61970.53812230965,-52462.88316933457,-39464.21572081396,-21247.119888248937,-13256.05413240263,-8821.45568673294,-6873.429347603046,-7041.72128134949,-9357.654583716727,-13346.572738054916,-24759.542187373256,-37713.96656771152,-47814.41185422517,-51502.919295374355,-48201.716733260095,-38414.243560397386,-24126.883447355263,-12671.437224331863,-4895.0345635835665,0.0,0.0,0.0,0.0,0.0,0.0
"(9, 0)",-32285.21890329794,-77893.07757022156,-77893.18860257426,-77893.25777672543,-77893.20732064042,-77893.2859219814,-77893.28698630641,-77893.28703975755,-77893.28703941056,-77893.2870413396,-77893.28703836122,-77893.28703629649,-77893.28703636673,-77893.2870375614,-77893.28703652228,-77893.28697135436,-77893.2869228997,-77893.28676224145,-77893.28617023834,-77893.28629236428,-77893.28197865252,-77893.26788228215,-77893.26370944126,-77893.18976736823,-77892.99238322508,-77892.91012470877,-77889.79200336228,-77883.36558130142,-77857.39139134054,-77857.31517263941,-77848.35100081614,-77691.67397724374,-77578.34687913426,-77650.74637114437,-77805.4352651531,-77874.2052773224,-77893.28695764147,-77893.28699528592,-77893.28700489765,-77893.28699945427,-77893.2869973036,-77893.28699605845,-77893.28699605845,-77893.28699131262,-77893.28698885786,-77893.28697044733,-77893.28625407293,-77893.28548299226,-77893.28153833833,-77893.27465391887,-77893.25593934691,-77893.24496786794,-77893.19458350292,-77893.17807575829,-77893.14406630275,-77893.24170134953,-77893.24397353012,-77893.24312697275,-77893.25151987714,-77893.26527872817,-77893.25852528702,-77893.28133399431,-77893.28050518836,-77893.26899555535,-77893.26549281241,-77893.23675021941,-77893.24980033908,-77893.23234041079,-77893.14069066796,-77892.67574804337,-77892.53496287124,-77892.43571744383,-77890.49597839496,-77878.04736239291,-77869.85246294932,-77855.87568593585,-77698.23151811468,-77816.04987213606,-77281.09757277217,-75698.65566553076,-74033.98176880968,-68946.02386840359,-66429.53407762422,-47315.28696436706,-31664.407914593077,-26927.48239146966,-29577.22750058729,-38083.146239464324,-49446.42300924941,-63453.795706957106,-71567.42915093414,-76456.21597174442,-76969.74212843749,-76800.09339594044,-75550.75065780082,-72906.91954375667,-71463.14841927201,-67721.96933070739,-62941.5324304099,-40881.97288260748,-20543.77682272223,0.0,0.0,0.0
"(9, 4)",-32285.21890329794,-77893.07751453001,-77893.1885877831,-77893.25772679418,-77893.2071708466,-77893.28559619036,-77893.28693748247,-77893.28696014163,-77893.2870193354,-77893.28703445362,-77893.28704027718,-77893.28703657894,-77893.28703351597,-77893.2869946214,-77893.28703652228,-77893.28694032364,-77893.28686052188,-77893.2865401754,-77893.28595146145,-77893.28583754951,-77893.28147956553,-77893.26417920522,-77893.26368741732,-77893.18969022552,-77892.99225359716,-77892.90867913043,-77889.79159340862,-77883.36041429764,-77857.37169128841,-77857.23753699272,-77848.28664481112,-77691.51250489875,-77578.13518580093,-77650.459200695,-77805.32140788803,-77874.19233823886,-77893.28649013359,-77893.28695171616,-77893.28700489765,-77893.28700078321,-77893.28699605845,-77893.28699605845,-77893.28699605845,-77893.28699131262,-77893.28698885786,-77893.28697044733,-77893.28493198489,-77893.28197793677,-77893.2740462076,-77893.25882024915,-77893.23720578015,-77893.205923829,-77893.16628739749,-77893.13637312871,-77893.09542965186,-77893.21964435659,-77893.21619761307,-77893.20688024342,-77893.22328363753,-77893.21738291444,-77893.22915650654,-77893.26291036778,-77893.25284780792,-77893.20674877003,-77893.20175212472,-77893.07908528086,-77893.12360100106,-77892.98339852892,-77892.35422997261,-77890.74663961866,-77888.5295768166,-77887.47770018913,-77877.98511505645,-77850.85868051236,-77777.75720703289,-77645.32109088087,-77294.15787819469,-77111.12776942125,-74731.5505225089,-71125.07379060939,-66988.81782986062,-59142.263694563495,-46574.64208167395,-26766.36934078638,-20243.01903501882,-16932.611093856405,-18500.413807146913,-23320.020165089267,-33471.536760814466,-49234.213308055914,-62759.44200555362,-71434.60587741961,-73374.47410311992,-72785.69241713839,-68638.10505614482,-60100.47608092118,-49288.573552604365,-37401.40440872266,-22577.802340433078,-8222.314605348161,0.0,0.0,0.0,0.0
"(9, 8)",-32285.21890329794,-77893.07186029146,-77893.18232707492,-77893.2539451555,-77893.2048437867,-77893.28535718554,-77893.28680073288,-77893.28684284675,-77893.28700691802,-77893.28701978171,-77893.2870180433,-77893.28699173825,-77893.28698906592,-77893.28695272053,-77893.28703652228,-77893.28684523435,-77893.28646487725,-77893.2848202281,-77893.2835294669,-77893.28108946033,-77893.25730082627,-77893.26386482299,-77893.25912412805,-77893.18474876155,-77892.09603354488,-77892.901784228,-77889.80854160702,-77882.96779866616,-77857.35797074185,-77856.75126637808,-77847.98069068024,-77690.91439060053,-77577.69993347695,-77649.94357675397,-77804.97700111255,-77874.11122329111,-77893.28589305776,-77893.2869081464,-77893.28699768885,-77893.28700078321,-77893.28699605845,-77893.28699605845,-77893.28699605845,-77893.28699131262,-77893.28698885786,-77893.28697044733,-77893.28162145967,-77893.27690785764,-77893.26956630437,-77893.24759679411,-77893.2185116325,-77893.04467958762,-77893.11968915524,-77893.07119598208,-77893.03678453628,-77893.17897521265,-77893.17522113703,-77893.15021154379,-77893.13551524833,-77893.18121783898,-77893.19335098362,-77893.23609220723,-77893.17769080911,-77893.01939232764,-77892.91073088672,-77892.64895882443,-77893.0328052279,-77892.83181423678,-77892.3939970394,-77889.65121375785,-77884.94482600859,-77879.07259981002,-77842.04015834208,-77718.58084795842,-77509.62705388393,-77359.89774736042,-76620.54732266784,-75439.94857990758,-72261.92320515112,-64987.20079301648,-56722.950523280495,-42838.87482136135,-30720.67648391371,-17163.934223316315,-11328.375963946379,-8931.433767871791,-9058.663469316645,-11802.13490072214,-17676.35637249543,-31041.786758544422,-44811.10568146411,-55307.770304168735,-58296.30329281492,-54880.37843076918,-43779.232473538985,-31146.8344638988,-21549.879147032636,-10948.351831132208,-2223.0702451496877,0.0,0.0,0.0,0.0,0.0
"(9, 12)",-32285.21890329794,-77893.06230260083,-77893.17976038203,-77893.25084605216,-77893.20391708585,-77893.28419258738,-77893.28677468296,-77893.28678711964,-77893.28694758573,-77893.28697502024,-77893.28693908057,-77893.28683923534,-77893.28681669083,-77893.28620849612,-77893.28703652228,-77893.2857420104,-77893.28224714886,-77893.27890043914,-77893.27115650698,-77893.26658699031,-77893.2357394049,-77893.15839450518,-77893.04710006497,-77892.48301061003,-77891.9289735715,-77891.43307149908,-77888.2055532726,-77876.14860240865,-77845.6206634373,-77751.74766919958,-77834.90595821425,-77682.90360946475,-77563.77787950258,-77627.0780385571,-77804.55525946287,-77873.84625840069,-77893.19304059143,-77893.28557286343,-77893.28698807709,-77893.2869976935,-77893.28699457744,-77893.28699605845,-77893.28699605845,-77893.28699131262,-77893.28698885786,-77893.28697044733,-77893.27827281847,-77893.27029558968,-77893.26253786533,-77893.24281224336,-77893.1950299063,-77893.0037450881,-77893.07700602816,-77893.01229699106,-77892.98667179588,-77893.06042269831,-77893.09933891015,-77893.02376832589,-77893.01966626776,-77893.05763664717,-77893.09123045878,-77893.15024005155,-77893.12869640978,-77892.73192767664,-77892.88869161677,-77890.99777737632,-77892.83407300245,-77891.87329529396,-77889.65121375787,-77871.99858650945,-77847.46384419195,-77809.48450763259,-77728.98342532782,-77496.51706965161,-77210.11523491055,-76826.08441223606,-75307.76728076841,-73051.48549898359,-65679.8048663594,-56053.81064446926,-42041.912863015794,-27829.69826025011,-19285.277332356996,-9990.666278170942,-5817.6590754989975,-4307.571083354686,-4362.444836296218,-5489.865506295611,-8651.127836423779,-16569.344060325817,-26949.537152824105,-35565.461287958795,-38039.42441084928,-33935.70914244402,-22549.02589753205,-10287.418149946923,-3177.4074038672647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
