State,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
"(0, 0)",-66379.49784375004,-77281.28454684207,-76887.14088517176,-77426.43118559086,-77274.92898559457,-77542.25758597696,-77471.12862202313,-77544.21555058741,-77645.42025665258,-77781.27576061648,-77769.25363455203,-77799.91417095704,-77817.7611284241,-77763.62890537792,-77820.58540125622,-77861.28489543666,-77825.1162908461,-77824.49955077401,-77777.93718872809,-77869.33315848369,-77842.85437447937,-77779.63672458469,-77853.05017023302,-77864.94398735884,-77635.06054561885,-77860.15387896364,-77572.99962164863,-77175.03623025354,-77790.01632158925,-77294.31676521785,-77001.28668338133,-76953.97393691914,-76771.66082171471,-76354.94629420788,-76408.46842201528,-77369.76424805865,-77810.01287928254,-77882.08911868853,-77892.29673402126,-77893.27968520131,-77893.28371073677,-77893.27854190007,-77893.25176287179,-77893.19145914062,-77893.21222235808,-77892.74447147129,-77892.04225852853,-77891.54321146623,-77884.85844917016,-77844.4011051871,-77538.8638719816,-77536.70415607125,-77194.97474368617,-76974.67051790502,-76691.77311219063,-77132.35315880174,-77302.46738682702,-77502.4243348094,-77527.54720614848,-77628.39050512025,-77723.22383898255,-77797.8179865913,-77847.86154296462,-77818.36062525449,-77830.19250579696,-77798.07774597239,-77846.97592387901,-77880.5324164373,-77870.95061033727,-77828.21969967108,-77777.49924683184,-77836.25998463243,-77840.60943745327,-77746.88988222572,-77766.4141593724,-77828.09537936974,-77500.55808833227,-77866.10101829066,-77734.3208672291,-77121.88105948154,-77358.70249800761,-76997.1414968943,-76933.00919089513,-75207.86829896153,-74622.85458447438,-73181.90880798065,-72735.22615457796,-74720.38972853095,-76653.43812917956,-77695.50344430009,-77849.86625333443,-77892.68165006678,-77893.031870453,-77892.71820468042,-77890.93036581903,-77879.6182217505,-77890.44116839662,-77865.7767528342,-77760.32056578198,-77292.1782287209,-77331.0379736932,-76960.98432156272,-70131.79192828474,-63669.35555387929
"(0, 4)",-66379.49784375004,-75008.43976181795,-75201.31429035662,-75636.85350336776,-75674.92118878731,-76038.25815200509,-76163.27785821394,-76474.22934459125,-76742.42864951256,-76894.42915005774,-76947.38591334321,-77068.18114867542,-77168.72769294976,-77214.55406385122,-77077.68528805996,-77191.11546160582,-77215.96789264043,-77098.2719555729,-77200.39686524731,-77403.16436272873,-77222.82801773144,-77069.27630315578,-76359.84677989314,-76361.53518607764,-76362.87637746132,-76624.7246194061,-76624.72461940613,-72403.18410081767,-71240.29007217231,-71241.38491969668,-71522.78437998651,-71852.60613801127,-72487.6891509907,-73173.10472324249,-74789.62785651576,-75935.62739992235,-76908.49590181466,-77774.61902001267,-77884.31114771507,-77891.8517394402,-77891.29252516762,-77889.94303401765,-77885.25566814096,-77885.47156998696,-77845.8655524491,-77722.85951313522,-77402.11747143151,-76274.88919309365,-74293.38857023024,-74293.38857023024,-74293.38857023024,-74328.16553696807,-74444.50187542883,-74603.19078196716,-74974.82049258142,-75766.20407960415,-76137.53331992916,-76446.27850778917,-76629.03475608981,-76788.90204673755,-77041.09292264735,-77190.78262065646,-77204.797722247,-77238.68332426043,-77322.44880541238,-77372.66527400372,-77481.24858643593,-77430.02248784728,-77246.4188500887,-77032.82599104106,-77113.96720216786,-76895.09707076865,-76953.67194816654,-75996.12997567342,-76353.38131076297,-76763.49873438105,-76218.85046086113,-73733.25771565748,-74277.9806691608,-66818.87726354448,-66835.9194708588,-66852.31686972428,-66887.34050127791,-66924.95847590957,-67094.36970770705,-67178.24629403956,-68070.91255792021,-69869.60443446616,-73039.14394970064,-76462.92130810564,-77396.63049637571,-77815.3470851881,-77787.30019716175,-77701.81807781121,-76977.05280425018,-76134.6584145833,-74697.14808825926,-66379.49784375004,-66241.2860805831,-65847.8894368961,-65908.23254855679,-65438.72622886986,-59705.86918196346,-45778.964030172436
"(0, 8)",-66379.49784375004,-73274.66085727066,-73453.3779180366,-74104.22606982735,-74103.75512014108,-74432.78526344721,-74617.7030908056,-75199.05419506974,-75605.40846492231,-75802.03067505782,-75802.38561033516,-75829.70475228499,-76005.87350806425,-76051.19050470422,-75847.55185118699,-76095.38606270982,-76103.9278382551,-75154.76685340966,-74725.07382631095,-73219.23243927496,-73330.69387174718,-73847.06083051233,-70339.56561066021,-70339.78501333728,-70340.5383539122,-70430.09472352038,-70430.09472352041,-70515.64088608132,-70217.54672042193,-68958.9900965159,-69152.41054308545,-69479.04363756043,-70135.78334947466,-70558.06480854256,-71564.56280432739,-73508.81246877149,-74544.17384907587,-74973.94911126311,-75491.91212357374,-75940.00742208879,-75618.6290266265,-74230.90179084713,-74230.90179084716,-74230.93573867256,-74230.9683062937,-74230.9683062937,-74231.17576508637,-74230.36561451411,-73988.77761760233,-73311.86438954035,-73107.38018522998,-72313.61047401463,-72525.54306061707,-72620.89407480699,-73151.45750372551,-74188.7117933524,-74950.5374384438,-75225.40755703225,-75631.8711438763,-75857.23405805025,-76069.00806906649,-76500.15503680668,-76456.24891956217,-76147.24006961579,-75808.56073601679,-75325.86139981567,-74717.36928482316,-75336.2412071789,-73554.15104926348,-73554.15104926274,-74381.99564993674,-67108.75123007233,-66379.49784350894,-66379.49784343225,-66379.497843532,-66379.49784351498,-66379.49784351494,-66379.49784350999,-66379.49784352089,-66379.49784252368,-66379.49784375004,-66379.49784375004,-66379.29584591267,-66377.3876791637,-66371.63354318697,-66311.09975373508,-66382.41592287044,-66383.36613244511,-66384.54294429958,-66382.13063887169,-66379.31647717339,-66378.81764085739,-66379.20949373384,-66379.26652407892,-66376.14370851882,-66330.86288289743,-66365.0837044315,-66318.29551757993,-65969.21023207686,-65378.18975612521,-65216.02090464041,-63720.1154309051,-55250.47382951845,-34334.223022629325
"(0, 12)",-66379.49784375004,-70849.1984705705,-71079.95570207859,-71669.24061993956,-71817.08820572357,-71452.31376602306,-71079.79582149797,-71471.77169607933,-71859.09915649991,-71483.78930906505,-71728.36576911352,-69898.24586368297,-69912.23255529291,-69918.54505097958,-69955.30345177153,-69957.92614101,-69961.21086610972,-70022.46264071364,-70025.79265098757,-70111.23038448954,-70111.5236974544,-70111.73180072321,-69934.8110734412,-69683.53320997446,-68223.52444292852,-68289.38253575635,-68289.38253575635,-68357.59270332797,-68591.73804452861,-68062.23262375299,-67149.52893321982,-67272.73390753499,-67676.91955354363,-68266.89124229233,-69435.40120364373,-71517.5635488441,-73187.94672053508,-74103.71318543973,-74226.51587379907,-74226.62085034377,-74226.6208306143,-74223.60108665841,-74215.77890359906,-74215.83092313724,-74085.22583506301,-73702.65184808253,-72041.72247268417,-69999.23602944378,-69999.23602944374,-69999.23602944368,-70267.36478393956,-67863.02616078951,-66379.49805663955,-66379.49805690724,-66379.49807351748,-66379.4980714406,-66379.49878845163,-66379.49880998433,-66379.49877859569,-66379.49859878546,-66379.50327248866,-66379.50097394465,-66379.50025055821,-66379.49784354134,-66379.4978435375,-66379.49784352239,-66379.49784346813,-66379.497843469,-66379.49784346914,-66379.49784347034,-66379.49784347607,-66379.49784349033,-66379.49784341214,-66379.49784341721,-66379.49784347431,-66379.49784338454,-66379.49784338451,-66379.49784339433,-66379.49784016666,-66379.49774586275,-66379.49775483807,-66371.27517814854,-66377.4766964746,-66367.93553606505,-66338.0807821936,-66186.49792669847,-66376.35193341869,-66375.74403701919,-66376.69866701648,-66371.28984170378,-66358.74704894284,-66377.40865733434,-66378.64866886243,-66378.80388473668,-66369.4354380564,-66282.66483807094,-66328.87828820084,-66170.49282363108,-65422.90900593603,-64551.88578882408,-63671.39278629154,-55876.723042612706,-41192.853270994354,0.0
"(0, 16)",-66379.49784375004,-68572.13416508952,-68679.70710663416,-68923.72179940734,-68974.92918636398,-69148.97870789909,-69254.26204831884,-69414.48573252723,-69496.87423893108,-69588.86727537334,-69621.07225986468,-69532.59633458547,-69561.68001743554,-69572.89116238557,-69533.51888508092,-69576.6269670953,-69115.91061578068,-68281.80332059792,-67729.54950914433,-67777.97631744975,-67778.02871407793,-67778.26335626803,-67828.21926742942,-68060.01469521815,-67169.79495768368,-66379.49784375004,-66379.49784375004,-66379.49784375004,-66379.49784375004,-66378.80073988758,-66375.76629733044,-66376.40287843003,-66371.73829269788,-66362.97434534495,-66863.44366615708,-67569.0524324475,-68104.3610228711,-69714.294851557,-71752.2263563279,-72677.96250473091,-72700.21208619085,-72324.26278570449,-66379.49784375004,-66379.49723560116,-66379.49721788907,-66379.47969378204,-66379.45284599597,-66379.49780571337,-66379.49744263614,-66379.4959050329,-66379.4697323515,-66379.49785109106,-66379.49784375004,-66352.28089343509,-66300.56879129334,-66379.4980714406,-66379.49878845163,-66379.49880998433,-66379.49877859569,-66379.49859878546,-66379.50092565738,-66379.49913425022,-66379.49841577672,-66379.49784355599,-66379.49784353923,-66379.49784351893,-66379.49784357472,-66379.4978436337,-66379.49784346914,-66379.49784345577,-66379.49784346562,-66379.49784346485,-66379.4978434231,-66379.49784341721,-66379.49784336856,-66379.49784325322,-66379.49784208197,-66379.4978342099,-66379.49775582032,-66379.49775729082,-66374.88213581702,-66349.40992327419,-66368.09369944186,-66343.12024710284,-66275.30341607779,-66136.87755091114,-66370.31104308927,-66363.78382812692,-66229.19058058134,-66173.15241957919,-66329.65461510574,-66372.93294780505,-66377.60223763331,-66372.71289912288,-66324.21487671451,-66207.79152968974,-66226.59889636916,-65889.73684556958,-64574.26204780669,-63267.577877237745,-59482.597995111566,-54014.99525372608,-24862.713223283296,0.0
"(0, 20)",-66379.49784375004,-66705.7015039313,-66793.99494930296,-67017.86670505244,-67151.14988742069,-66544.87049101843,-66466.2700194868,-66493.6118464522,-66537.0897261602,-66562.30723567365,-66600.39403274025,-66658.01912552032,-66702.58253060361,-66754.5980264065,-66797.56742283478,-66828.53553980398,-66880.34935338501,-66938.13991218909,-66379.49784375004,-66379.49784375004,-66379.49784375004,-66379.49784375004,-66379.49784375004,-66379.49784375004,-66379.49784375004,-66379.49784375004,-66379.49784375004,-66379.45581483081,-66379.17881370703,-66376.99560544755,-66374.75822269975,-66371.15979983131,-66354.21201962064,-66348.27681870715,-66340.74981897762,-65984.69496878773,-66145.7648283283,-66379.4242822034,-66379.48915027356,-66379.49783501211,-66379.497836338,-66379.49783031575,-66379.49764895301,-66379.4921946362,-66379.49553801438,-66379.46727735209,-66379.40782463294,-66379.49761553005,-66379.49674068682,-66379.49299695718,-66364.58988836434,-66379.01241153305,-66297.87466361138,-65678.93219380113,-64903.55086833611,-65640.09928449278,-66379.49807144167,-66379.49816322348,-66379.49818835543,-66379.49828314678,-66379.49834031377,-66379.49823001855,-66379.49827273947,-66379.49784356134,-66379.49784355142,-66379.49784352694,-66379.49784350768,-66379.49784349806,-66379.4978434794,-66379.49784345577,-66379.49784346415,-66379.49784346852,-66379.49784345417,-66379.49784337646,-66379.49784305121,-66379.49784208994,-66379.49782564814,-66379.49776427823,-66379.49774746249,-66379.49762673641,-66365.12580369448,-66349.40992327419,-66358.6741572287,-66301.07186675126,-66170.51160747334,-66136.87755091114,-66139.6660274446,-65491.867657426716,-65397.731432734065,-66068.7019456816,-66310.14926599519,-66364.01414948808,-66373.19095828543,-66361.49859139432,-66298.20311735505,-66074.25240893589,-66075.11017297507,-65452.75963092857,-63543.859527606415,-60553.925034463624,-55963.737337406434,-45949.298003276344,0.0,0.0
"(9, 0)",-66379.49784375004,-76433.37078458452,-76066.89590817531,-76807.652899847,-76831.23919339049,-77081.55516180648,-77043.10077484902,-77211.92005493816,-77339.08967868972,-77565.40215697109,-77575.61092048157,-77636.31063051581,-77738.23404369385,-77595.00178468422,-77778.8426296791,-77792.83572768854,-77746.48481585839,-77713.38768940285,-77689.2179578628,-77833.2058470141,-77748.10129717123,-77652.06362455225,-77816.47124719576,-77730.64037669993,-77587.79091716965,-77653.28643638283,-77246.49124255902,-76816.96208006713,-76978.46371477297,-76871.2006187309,-76464.59804111207,-76356.7064942531,-75835.57523940693,-75582.63442659787,-76250.39806752716,-77199.2366815642,-77734.54345871691,-77875.93020013532,-77889.42352846386,-77893.0089599009,-77893.2258039025,-77893.20690256672,-77892.77104708512,-77892.35897664216,-77892.38784340695,-77887.85015743942,-77882.53113855392,-77860.67544939525,-77788.24386038457,-77534.92887237066,-77172.52656587197,-76832.88947129261,-76433.72128664481,-75876.21804002592,-75867.39791716271,-76410.07617443764,-76904.06043688963,-77002.38902576533,-77154.51074790378,-77401.55223004048,-77527.72755813171,-77687.00126669454,-77742.11312151054,-77676.34170173682,-77752.73081737287,-77727.42841739483,-77761.43088315545,-77834.31276276131,-77797.69050324192,-77720.74626681308,-77638.72949959952,-77751.00047327187,-77720.47393592165,-77568.6530401455,-77549.82844921733,-77624.92358854861,-77450.9447075582,-77679.39389459623,-77263.85797570056,-76577.41189824266,-76655.46853209742,-76159.80423115016,-75247.9682288511,-73151.61589237284,-71936.85396727087,-70427.79887015943,-71077.53144528902,-73108.22849331262,-75686.17926048642,-77397.46063592003,-77705.47299087045,-77882.99875726784,-77890.33709289083,-77889.29964005512,-77877.34008151993,-77830.25851802279,-77855.74197658901,-77704.58319324392,-77291.47352010425,-76441.69399279392,-74786.1655456914,-70005.53879298935,-60016.109937834415,-46269.206329741384
"(9, 4)",-66379.49784375004,-74675.2471478601,-74706.20786291406,-75326.91209660776,-75413.02942974326,-75846.0929324144,-75903.88627658258,-76274.88809742415,-76532.94413833789,-76788.52692832789,-76838.32201341308,-76931.09446743834,-77036.91631204291,-76971.16951053911,-76981.07935316507,-77126.80461899508,-77035.78776763935,-77039.70339001525,-77044.16604303164,-77309.67792209233,-77180.61864256409,-77028.65626210887,-76344.54164960014,-76353.3745561857,-76323.98182733524,-76460.36418894032,-76036.87467277808,-72000.97419403783,-71210.25618191213,-71191.1999435814,-71229.84672573373,-71287.24506227318,-71742.28993633034,-73782.30731105254,-74823.06799802653,-75648.67448881098,-76475.57132592656,-77629.27828862083,-77827.01628554564,-77890.76310291275,-77890.63828349483,-77889.05218277789,-77883.38879683043,-77879.21041645193,-77834.16813940706,-77714.74217296937,-77395.0657259959,-76267.47648705568,-74284.14297746817,-74259.87329646772,-74050.40283545206,-74135.66161670769,-74161.90068495153,-74097.16938474876,-74340.02258362136,-75304.82268577999,-75816.24622695564,-76134.41096006591,-76259.67781418955,-76508.06302094944,-76758.83030622393,-77009.22656131319,-77103.18823571567,-77042.14683258269,-77209.31603002819,-77127.99171381319,-77369.88540432382,-77248.12176591362,-77098.27867646948,-76948.34761271208,-76816.17837631101,-76770.71736901921,-77054.73093924379,-75874.40932440474,-76160.17868547044,-76851.15889834655,-76217.43613110915,-73883.29263884056,-73853.54287187688,-66801.30300423042,-66828.31491217572,-66849.61132859893,-66867.72532811911,-66898.77510954443,-66908.4931273068,-66527.49249571978,-67241.61343643107,-68355.88137027714,-71516.86001150118,-75472.38738291853,-77286.92437610097,-77784.78973193494,-77792.48074556128,-77700.45798374423,-76972.64252773878,-76133.02983365144,-74252.03951431919,-66278.95810208052,-65508.024332029156,-64168.15451416438,-62770.46801927167,-60076.04477039214,-39097.121012225005,0.0
"(9, 8)",-66379.49784375004,-72952.96343461632,-72937.86765405949,-73655.83365245383,-73548.3234881009,-74190.08635567031,-74225.92257015123,-74702.43518899764,-75266.974318799,-75638.61925719373,-75544.32482005615,-75809.54502870154,-75887.56957868158,-75756.32017847548,-75634.03088642364,-75977.09817071115,-76041.99996555159,-75067.10245262142,-74687.9676479123,-73211.5791768723,-73325.94985688322,-73820.24376965764,-70334.55895078181,-70338.72456706464,-70318.6914772383,-70427.5089633315,-70405.09904169459,-70285.72353325006,-70128.47288061614,-68938.81501889735,-69006.33444377719,-69305.3212792169,-69470.98468689088,-69808.79143959239,-70813.05059187449,-72904.60915088953,-74326.6600673949,-74951.50241875209,-75490.91474151521,-75940.11888706895,-75618.47712893764,-74230.88306101244,-74230.76599954569,-74229.95125173696,-74230.6534859561,-74227.92504303022,-74225.1594600977,-74242.11279781187,-73982.88901631338,-73152.0389117822,-72462.02162611138,-72185.74963449755,-71990.07980515392,-72121.69209013418,-72537.3173215503,-73782.6337056141,-74095.7871508796,-74898.57667720072,-75094.30412422039,-75216.21304527891,-75824.63372559071,-76263.96013065962,-76026.01946689996,-75974.89354094444,-75593.67006834198,-75338.41946087958,-74947.87514924738,-75319.34169674014,-73548.58373326044,-73554.151049273,-74381.9956499323,-67108.75123003474,-66379.49784345666,-66379.49784338317,-66379.49784351727,-66379.49784351751,-66379.4978435196,-66379.49784348812,-66379.49784320373,-66379.49784313687,-66379.49784375004,-66379.49732806066,-66379.27209278657,-66373.97038278448,-66368.09642728708,-66172.28893135973,-66382.33505285444,-66383.29783861645,-66384.7126814521,-66385.09051717925,-66381.97809696571,-66376.8324630074,-66377.26733817538,-66371.5983326225,-66306.49003808163,-66146.14978996041,-66216.40560713132,-65767.91894062683,-64335.31884705499,-62371.35671190891,-58078.44606105353,-51417.2759312818,-24862.713223283296,0.0
"(9, 12)",-66379.49784375004,-70449.56765220303,-70506.91198141719,-71138.33081930882,-71102.49154110081,-71217.53459367984,-70784.12796309113,-71275.52961883007,-71855.46344019326,-71465.25930799401,-71453.94408170474,-69846.34666597006,-69896.78297438427,-69870.56130642418,-69950.17793590983,-69949.59853913583,-69937.39660913682,-70011.6035290517,-70023.84247930051,-70110.93440094232,-70111.48497401082,-70112.20543010657,-69934.56604894105,-69683.45532444489,-68223.50046758603,-68289.03489328997,-68286.02199191484,-68260.13693192437,-68438.24375204714,-68036.12352919615,-67118.72768964102,-67274.07901841888,-66828.2068283741,-67418.30979410783,-68429.60466570567,-70584.88683658387,-72489.72762186822,-73892.66292450935,-74172.46717860686,-74226.70304971271,-74226.62102133223,-74223.56521111484,-74215.5708254463,-74214.32235652978,-74084.64026911455,-73696.99137724738,-72040.70192638713,-69997.38236093715,-69998.19254469665,-69995.45339723563,-70230.7993392615,-67651.09357322143,-66379.49805605292,-66379.49805880837,-66379.49806612976,-66379.49808581722,-66379.49870275782,-66379.49891038283,-66379.4991648668,-66379.49930631297,-66379.5073105592,-66379.50483995797,-66379.50549511002,-66379.51529441339,-66379.49784356482,-66379.49784360222,-66379.49784348303,-66379.49784346588,-66379.49784346775,-66379.4978434526,-66379.49784342104,-66379.49784348367,-66379.49784329029,-66379.49784314068,-66379.4978434857,-66379.49784338615,-66379.49784311422,-66379.49784345603,-66379.49784170253,-66379.49777652205,-66379.4976723774,-66354.52670136011,-66375.66117678772,-66359.68667681293,-66247.75710917718,-66130.93861820364,-66374.21895863558,-66371.40076159094,-66369.55598529159,-66374.33929354564,-66355.16782974968,-66359.28217332061,-66369.8473822261,-66359.9608047732,-66271.51970880598,-65976.55624866621,-65961.09335778942,-65131.294082496686,-63104.99594692875,-59882.1508759373,-54405.423904433665,-43675.00387337058,-13023.325974100766,0.0
