State,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
"(0, 0)",-27047.80340072465,-76369.39912321712,-75261.75357976159,-76612.23059434592,-76200.23038845658,-76435.60931177658,-76167.1789731074,-76821.21352106497,-77257.08612156544,-77598.10534847011,-77519.1101136208,-77590.75063756492,-77435.64297071112,-77233.0053555137,-77677.18531874605,-77699.08510096931,-77529.04329974791,-77649.1412515995,-77569.91495066791,-77783.45823020281,-77602.4632582047,-77688.2911870229,-77806.27042899412,-77834.11321444518,-77462.9857812011,-77852.46947157804,-77498.71701692122,-76733.47740846363,-77460.70238655417,-74757.04816189302,-73366.56368976101,-69622.58237605754,-64596.812759189,-58673.46666239456,-60516.18015666284,-69978.09852273799,-75342.7424428482,-77416.93472959088,-77886.1059814918,-77893.27597955869,-77893.28148373029,-77893.27162938396,-77893.2183523773,-77893.1085435228,-77893.17026690808,-77892.3389021212,-77891.0744999282,-77890.90423950278,-77881.1524117824,-77808.57607710543,-77279.13241838939,-76932.24516978757,-76016.57852633535,-75012.89182986908,-73997.47064281517,-75363.32478782865,-76633.58900546376,-76816.33913759646,-77108.20466925701,-77219.13596476334,-77455.93343867398,-77771.20977092607,-77753.00427612063,-77758.27807510094,-77718.57316873668,-77697.46710084258,-77837.78116337075,-77858.56682200935,-77838.77684144456,-77793.27436669286,-77692.67263257696,-77747.51722170475,-77799.82570852009,-77691.80273314692,-77586.2279454548,-77723.39903474686,-77383.45679754163,-77839.99307489839,-77540.48692432758,-77030.2830783433,-77095.03350296778,-76128.2560642851,-75215.85468360296,-71489.96217149399,-68890.7712364172,-61344.77660800758,-59979.60102766036,-69138.07902298834,-74042.65934535544,-77540.30586153314,-77850.07006765834,-77892.25323710548,-77892.91733847639,-77892.51332047168,-77889.94009214343,-77870.04557621971,-77889.07488619519,-77852.5693582203,-77683.71767702134,-77095.02164967681,-77288.27075068509,-76936.18957209597,-70337.15083230525,-63669.35555387929
"(0, 4)",-27047.80340072465,-76161.79196528828,-75119.02889016784,-76518.65832531355,-75981.20321883008,-76319.45863578354,-75995.75823484662,-76723.77633557568,-77192.11879562023,-77522.65818811322,-77476.91721260654,-77544.83884745567,-77384.40922726455,-77189.12372639228,-77658.15978515368,-77644.13014482842,-77501.92153000268,-77618.14017187849,-77538.03057064267,-77769.6716673823,-77560.07025740061,-77669.50695173837,-77782.428971441,-77831.6044818875,-77449.83970289923,-77849.8978573758,-77473.85807963306,-76593.80222868045,-77327.2789173922,-74649.75923346181,-73264.24136627809,-69386.6256720178,-64742.791561689824,-58579.78876143308,-60402.18680012158,-69763.24289632765,-75233.70870164306,-77399.68559473938,-77885.65438237568,-77893.15039146747,-77893.2680377378,-77893.24395525773,-77893.10847535348,-77892.63750617129,-77893.00939357842,-77890.9201215862,-77885.60649208081,-77890.10687485068,-77877.91615552842,-77804.13580206493,-77246.94042434581,-76877.39369629108,-75871.37276938187,-74851.08205142063,-73808.09477744531,-75133.64672694415,-76457.18212903352,-76641.08096422191,-76938.79421858184,-77095.08556187243,-77401.49642273589,-77729.67149526085,-77698.99701389934,-77735.03866942247,-77661.55796965094,-77641.94774726489,-77782.28439631556,-77846.98560295328,-77828.51822508126,-77700.80979440764,-77660.6118931298,-77698.03201601977,-77772.33452163526,-77659.30733418187,-77494.99053822269,-77710.6106731477,-77372.96634895891,-77819.61095303288,-77471.2844684908,-76970.11380728787,-77029.25242327944,-76004.96029684121,-75208.14099241635,-71413.2084919373,-68206.30794172049,-61147.759730132304,-59538.680497102265,-68199.9150026046,-73473.89307212882,-77159.56098319763,-77833.94536360493,-77888.40713254221,-77892.35854679288,-77892.34384614912,-77889.28613005318,-77870.08165430861,-77884.32557173983,-77817.82879006559,-77568.63434228332,-76906.55381792868,-76855.99488483627,-76093.73315584329,-69681.27344852356,-53719.5083189655
"(0, 8)",-27047.80340072465,-75953.72067115128,-74790.02508561604,-76258.90566620247,-75826.48751033926,-76161.97089017114,-75822.73959688513,-76468.66988663905,-77138.14594460491,-77473.11880620771,-77422.29192667714,-77375.5343414562,-77335.52445594314,-77142.8433305312,-77645.42412241813,-77631.19779361338,-77489.35281879628,-77598.48533958265,-77480.88811402922,-77756.53375300515,-77567.14947158885,-77657.06773660431,-77777.71880660101,-77829.67755633619,-77425.3525490885,-77846.38007692264,-77439.8528685857,-76487.02427613063,-77237.58866892628,-74529.25322804572,-73123.4587511549,-69104.93907470872,-64391.217740820066,-57820.00055920437,-60036.39198447315,-69444.27370905997,-75193.81259462914,-77397.64981048576,-77883.7687521129,-77893.12465286054,-77893.26993756669,-77893.23305505309,-77893.06331736284,-77892.80328377368,-77892.95536973844,-77890.88228997895,-77885.60649208081,-77889.94695807752,-77876.75675892297,-77797.41130175331,-77198.18779708656,-76797.78157681336,-75707.29076498012,-74640.94317068515,-73419.50680599903,-74889.8648619139,-76106.35504510532,-76477.58916261765,-76981.56592411899,-77064.47889122865,-77340.23042032935,-77692.09073644868,-77654.70784574696,-77549.06562649549,-77629.36335709195,-77638.38273847921,-77786.17249059558,-77842.1384486478,-77824.8223158121,-77737.5055498663,-77653.19957498969,-77689.52240594455,-77771.23891459167,-77659.74633255809,-77524.11725339711,-77710.6106731477,-77372.96634895891,-77819.61095303288,-77469.94745802878,-76968.4439281134,-77028.78903796223,-76004.28308974425,-75207.73165138935,-71407.92029647311,-68121.19703947727,-61139.82728549999,-59475.643804049774,-68173.20642590515,-73381.07497462862,-77161.41027975637,-77844.13765189741,-77890.98203560151,-77892.07648196652,-77890.69403441824,-77882.5429936376,-77830.85470416471,-77872.46381160384,-77785.34340788101,-77335.67167621948,-76545.19639352651,-76411.28988313918,-74772.6241406397,-64833.889350475605,-40289.63123922414
"(0, 12)",-27047.80340072465,-75684.71836547405,-74567.11804386045,-76097.24788502445,-75660.2611484956,-76053.2292168942,-75758.44634685839,-76226.46843016359,-77075.11016837759,-77457.51445948429,-77364.94490091344,-77289.18732411409,-77320.40979922829,-77129.90061583515,-77635.24110315899,-77623.81037818022,-77442.75497337493,-77602.03096778548,-77505.47402804703,-77756.2873793191,-77566.60747696998,-77652.52029746809,-77776.52352362651,-77829.25123303005,-77418.63877808458,-77845.05911011095,-77427.08352273944,-76392.81800086935,-77223.9753557138,-74459.34546969281,-73056.25763907145,-68805.00227637908,-63359.39347850367,-57919.15524393739,-59724.69702856609,-69196.82576934919,-75069.47074226133,-77367.9972822385,-77883.80307474692,-77893.2490724089,-77893.26751422329,-77893.22956517653,-77893.04885930283,-77892.75534100237,-77892.91604129176,-77890.5021149941,-77884.1529416439,-77889.58725832045,-77875.40467563228,-77789.56921866741,-77141.33382687994,-76730.5130027034,-75463.44218383143,-74543.02262347915,-73188.80293599435,-74768.76339369567,-75976.52854776019,-76507.98436746886,-76836.60976186805,-77048.44819152572,-77328.57015227688,-77700.48065971876,-77675.13343581533,-77547.59674674335,-77621.4799117569,-77622.82961835382,-77788.57120148688,-77841.93522037749,-77824.702246777,-77737.46507609655,-77652.90614015909,-77689.52240594427,-77771.23891459158,-77659.74633255809,-77524.1172533965,-77710.61067314743,-77372.9663489559,-77819.61095302341,-77469.94745775375,-76968.44392336375,-77028.78902933198,-76001.79620816525,-75207.4266280776,-71407.53501293634,-68111.4590874468,-61087.97905092462,-59475.967314276335,-68172.66190976575,-73380.52832622534,-77162.63805132789,-77842.08605871441,-77889.67165630792,-77891.66534403106,-77890.49007364443,-77876.63239826386,-77773.66022379091,-77826.30006617287,-77629.0790607231,-76828.25373442876,-75970.75479278677,-75198.55229885402,-69540.59292699321,-55664.524999479785,-26859.754159482763
"(0, 16)",-27047.80340072465,-75573.07653963035,-74483.93154493166,-76057.90108975797,-75622.24126106825,-76024.14379843193,-75737.40076960415,-76202.18871802955,-77036.37724532594,-77346.48961650742,-77338.98140945888,-77226.96235099137,-77308.93441333361,-77118.17768228344,-77629.85269084822,-77606.26710001781,-77377.41484218674,-77601.17115719462,-77500.63357907617,-77755.06866886475,-77563.87396037656,-77650.04432597422,-77776.2051890958,-77829.01813975944,-77418.63687780497,-77845.04074074115,-77426.90595216485,-76390.24322753758,-77221.24076809386,-74433.27083809364,-73054.40790953409,-68797.67104269998,-63260.52944177449,-57760.020705644696,-59540.71462895631,-69025.64375167135,-74884.02726181179,-77301.26639721762,-77881.72751054006,-77893.24900309979,-77893.26701380996,-77893.23337855154,-77893.06736681062,-77892.71826437504,-77892.89684702986,-77890.45800025962,-77884.06166281333,-77889.58713102003,-77875.40449181158,-77789.56906250543,-77141.33156253128,-76730.51300265934,-75463.44218364895,-74543.02262347912,-73188.8029190432,-74768.76339369567,-75976.52854776019,-76507.98436746886,-76836.60976186805,-77048.44819152572,-77328.570093769,-77700.48057504806,-77675.13343581533,-77547.59674674337,-77621.47991175705,-77622.8296183538,-77788.57120148688,-77841.93522037749,-77824.702246777,-77737.4650760945,-77652.90614015853,-77689.52240594378,-77771.23891459158,-77659.74633255809,-77524.11725339589,-77710.61067313683,-77372.96634867738,-77819.61095285017,-77469.94745728697,-76968.44392628068,-77027.9345863233,-76000.1658836391,-75206.12725172321,-71400.94111147648,-68084.34333653469,-61058.865436774904,-59475.32544148959,-68171.27190276893,-73360.84955237631,-77129.74629463661,-77823.75836714258,-77884.60759122958,-77890.49008420948,-77886.66157743851,-77860.88017816946,-77695.77588874463,-77717.73845437536,-77395.22586459793,-76266.64841402041,-74936.79719766886,-71179.08637133977,-67434.73081591597,-47328.73922584721,-26859.754159482763
"(0, 20)",-27047.80340072465,-75523.45038299207,-74400.54763001547,-76023.74400103326,-75584.2236944249,-76015.06653222928,-75721.68930071489,-76187.22825209275,-77037.05211487939,-77348.5901571294,-77331.08010699831,-77223.3710180485,-77312.8936640926,-77115.38846878332,-77629.83508604376,-77606.16499215204,-77377.36381731098,-77601.23291394486,-77500.78479701512,-77755.27864783627,-77563.53083661021,-77650.04430836534,-77776.2050806375,-77829.01807423258,-77418.63687780497,-77845.04074074115,-77426.90595216485,-76390.227057698,-77221.2329139027,-74432.87181464244,-73054.18481783326,-68795.91658525997,-63253.96440100788,-57757.51131880768,-59506.6372260978,-68848.63604853513,-74650.49169532671,-77301.26629824868,-77881.72799676655,-77893.24900954514,-77893.2670355447,-77893.23400885922,-77893.06713822526,-77892.7178413453,-77892.89598699748,-77890.4543575821,-77884.06162788688,-77889.5869971172,-77875.40406034679,-77789.5679250066,-77141.67642511502,-76730.51300109258,-75463.18897450248,-74531.20138405988,-73031.22632924035,-74768.76339369567,-75976.52853938653,-76507.98435899784,-76836.60976186805,-77048.44819152572,-77328.57002520208,-77700.4805468245,-77675.13343581533,-77547.59674674335,-77621.47991175704,-77622.8296183533,-77788.57120148688,-77841.93522037749,-77824.702246777,-77737.4650760945,-77652.90614015612,-77689.52240594332,-77771.23891459158,-77659.74633255621,-77524.11725334373,-77710.61067311763,-77372.96634861859,-77819.61095281664,-77469.94745705335,-76968.44390727987,-77026.96010063801,-76000.1658836391,-75203.02992048817,-71387.66076936219,-68033.08285143471,-61058.865436774904,-59473.666967973455,-68087.17070734483,-73353.87577046572,-77081.62054002444,-77799.66061880976,-77873.8949247875,-77885.79338545792,-77877.50038938918,-77831.4143349785,-77538.29842442676,-77558.14396936535,-77046.02895079112,-75547.25504114333,-72834.81199220712,-67343.70836308134,-61684.81472488107,-43160.84633903091,-26859.754159482763
"(9, 0)",-27047.80340072465,-72824.08085798901,-70954.64136761981,-73725.77665389085,-73174.92058442198,-73482.29401078103,-73474.93803146566,-74936.38660693057,-75458.86520015325,-76767.97315211702,-76612.58945070289,-76700.91974644065,-76742.07382169356,-76277.02432433856,-77300.70804826372,-77039.60003735416,-76718.57280151936,-77036.46107080966,-77050.27716774741,-77611.71989743007,-77421.23549578988,-77133.96096146302,-77649.69862955298,-77541.24298769786,-77037.8480315088,-77592.89648294402,-76535.13905901722,-74507.7139094596,-74817.80549779182,-71446.02957382773,-66644.78077430665,-58174.40612090084,-49939.46286239584,-45687.53360134182,-47849.51721447254,-60863.68656852027,-70512.13048727319,-76118.90992406242,-77750.77862386648,-77893.06488838006,-77893.19666370994,-77893.14923189493,-77892.44743738575,-77891.47298791967,-77891.6003109179,-77882.53556969578,-77872.70514460192,-77833.88839391293,-77715.66332794813,-77290.5345678337,-76281.85985903697,-74998.81876556747,-73102.23358971946,-70095.38043783247,-69259.47508205452,-72297.73792707072,-74370.71795195978,-74785.03209109824,-75552.7122048126,-75954.95616025821,-76549.60347153535,-77381.28675863415,-77314.4960921976,-77063.72970480997,-77266.88177512954,-77200.31320978943,-77677.83203136621,-77709.22283133402,-77607.88445960783,-77433.0300561691,-76964.6213002506,-77475.35815609976,-77496.82438762486,-77115.00684331146,-77270.60366221906,-77330.18260706225,-76973.9829817785,-77429.9614094438,-76700.56156022604,-75350.0638304907,-75053.8030592478,-73956.51318562636,-70610.60612631103,-63871.83543296065,-54887.03260241167,-45049.596167068805,-47820.48421767656,-58214.43067866672,-67416.21998279916,-75614.32013063278,-77429.19373395268,-77881.19886418757,-77888.03554887799,-77886.7977495683,-77864.40031228749,-77768.99171898108,-77835.75421243525,-77595.01497231208,-76940.63385937522,-74811.67995586805,-73990.7594001264,-68914.05782255571,-56622.15225973544,-18801.82791163793
"(9, 4)",-27047.80340072465,-72660.89425764106,-70572.0300668491,-73205.94185527482,-72874.67830234213,-73204.82989078193,-73277.1297779904,-74740.37116577897,-75285.88244650065,-76563.57453920261,-76416.59263795431,-76529.64452195384,-76487.103290507,-76333.39680387896,-77121.22660550417,-76878.36021592526,-76576.10632500281,-76855.5441346737,-76940.14453428224,-77453.17146428875,-77294.02586823868,-77057.87658723303,-77590.48687248107,-77378.0338159191,-76991.38694393924,-77266.17460068307,-76053.2471857973,-73948.51903331548,-73428.72762805689,-69212.29650728486,-64722.87454988708,-57091.188881335256,-49111.338478505946,-45468.26620988567,-47779.67501426962,-60783.523582549504,-70365.7428813579,-76078.85740804237,-77737.12882784696,-77892.0330616433,-77892.92459975474,-77892.8215588812,-77891.116125247,-77888.7575915806,-77887.04694985344,-77872.95407055123,-77855.36805767742,-77790.99561762578,-77613.16041120996,-77089.56219510685,-75621.18828374748,-74492.35637567654,-72695.22965381056,-69332.86819356523,-68828.02675363075,-71809.46351454809,-73665.3375854627,-74536.97464516132,-75256.8537707687,-75694.11549766969,-76391.41131369912,-77260.46620681182,-77144.22680936767,-76924.6531736937,-77117.90446975772,-77031.08546732493,-77642.09797276593,-77633.33690977212,-77480.99124874777,-77242.85482206717,-76836.13567955,-77323.53549839593,-77308.4907878558,-76841.41440491598,-77036.6378408025,-77107.9525940976,-76919.05677860526,-77214.44936050658,-76222.87046343401,-74628.5267887573,-74176.85066420604,-72468.63096314597,-68019.51975586693,-61239.823304525984,-53463.68778416413,-44029.25873746149,-47322.2431790253,-57481.91644327265,-66738.62044308454,-75165.47457544268,-77372.10642783502,-77855.00780303637,-77881.6539540788,-77882.18162562436,-77834.02226846825,-77737.0360590361,-77757.07605835158,-77386.79501051252,-76191.79996322533,-74830.85763442921,-71808.68920132905,-65122.55293948894,-43593.76860381986,0.0
"(9, 8)",-27047.80340072465,-71855.66616606846,-69976.84647623623,-72858.06114204816,-72548.96392314114,-72937.27185075473,-72944.39389220289,-74568.87813242468,-75117.24253031905,-76382.95565035607,-76225.64854021001,-76245.49139397567,-76363.73148016002,-75948.6573050167,-77015.46123015377,-76810.22248577095,-76498.05766770196,-76805.10367539823,-76820.77108318498,-77401.88179741942,-77170.59805582056,-77024.20411559008,-77489.07349954794,-77355.91032770961,-76984.48041057323,-77316.59263352366,-75794.90306907188,-73843.55093928821,-73279.07614667997,-68970.13515222559,-63823.24594473913,-56426.398743981874,-48428.688588301586,-44627.48127833802,-47886.64259381613,-60556.331278315214,-70223.73371917248,-76019.64860991538,-77733.65082203844,-77892.2235045706,-77892.8699859853,-77892.89845432848,-77891.86806036356,-77887.2822322498,-77888.72109906637,-77867.58600530296,-77854.27094106739,-77783.58884363326,-77567.40668561729,-76900.97168912465,-75481.63608045054,-74300.05377020425,-71731.27555470112,-68968.17242129649,-68441.96877968195,-71424.42372901656,-73334.04276316149,-74260.5784988325,-74870.76662558028,-75453.04655210805,-76076.26816962344,-77124.46424427681,-76971.41693632226,-76853.74904133695,-76963.76637651224,-76888.95517537599,-77481.98261132762,-77571.66076043053,-77425.49114839501,-77134.22050447643,-76713.68049398561,-77294.47253639008,-77336.89616934268,-76824.21110766263,-77013.87660214587,-77056.2019018504,-76902.61369579086,-77200.64750951418,-76180.01949242571,-74623.45296617849,-74163.60918569154,-72457.2243977248,-67978.30127075994,-61176.04635850811,-53365.401935481714,-43899.20878235875,-47252.48797143012,-57443.39760426484,-66624.26207102204,-75177.56528089796,-77394.84852551884,-77873.04229250239,-77883.73131821062,-77873.73826069785,-77801.34990275238,-77603.21576499427,-77662.26450113341,-77083.67461446919,-75249.62750174536,-72917.27732792926,-68077.2173845698,-60073.17527527181,-29175.250207714027,0.0
"(9, 12)",-27047.80340072465,-71222.26134732511,-69549.54932422261,-72532.81842128029,-72189.79892337417,-72599.84841237678,-72539.88509186277,-73957.86245513875,-74934.05944376937,-76120.74835747662,-76149.83153387916,-76162.99174738902,-76308.37832428419,-75889.62414583503,-77001.54165817404,-76776.38572206919,-76502.74621258824,-76755.78779060452,-76810.71790708137,-77400.13164396063,-77165.62119740045,-77013.03371077878,-77484.39705072324,-77352.98190157408,-76978.83080569896,-77296.7067267132,-75700.57095472541,-73689.03638703017,-72807.6446141808,-68843.24793998912,-63452.96771602943,-55350.81457514971,-47566.41648592872,-44423.88097936205,-47411.236726870295,-60179.75046652564,-70009.29665223233,-76008.30423797046,-77693.43594320868,-77891.63860147157,-77892.97846978309,-77892.83515712325,-77891.76601248117,-77886.91089128017,-77888.25765227695,-77863.73964464682,-77849.06006825395,-77762.6922121765,-77539.17128604569,-76855.94725195545,-75271.92972427969,-73807.05577043635,-70899.88337915101,-68174.41731804657,-68033.71252003485,-70956.28711063768,-73130.02179016147,-73807.45488324872,-74537.15828608783,-75379.39683505968,-76028.75661066436,-77087.35462349094,-76986.28630237664,-76830.20874267121,-76954.29278810883,-76899.14176418471,-77519.35119491714,-77606.95013903026,-77423.02461461608,-77132.54021412229,-76707.5157570549,-77294.39697728344,-77336.89616934127,-76824.211107654,-77013.87660214554,-77056.20190184609,-76902.61369575835,-77200.64750951243,-76180.01949237731,-74623.45295820243,-74163.60911972777,-72454.25144103462,-67978.44984628973,-61174.27955480087,-53334.1454542755,-43881.83344634105,-47252.697397669486,-57442.20928944176,-66622.61533960432,-75176.32358499545,-77394.58555709363,-77865.57015533796,-77877.98059556291,-77864.80278242778,-77759.69838034439,-77403.71820619985,-77364.15022614984,-76350.549709836,-73935.35744448198,-70231.58738177235,-63766.18922394357,-51171.81805938566,-15282.273918326388,0.0
