State,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
"(0, 0)",53979651.49025063,57648653.54683979,57281110.14770236,57187657.917770736,56816779.853158414,56518639.8248622,56077714.02641543,55740774.1344936,55388492.12897566,54965152.13917493,54380379.07851514,53746178.83265322,52928722.04826791,52127950.12056163,51525839.042166315,50685723.67285395,49744350.00430382,48909763.68852795,47991557.920080446,47207747.749475725,46259028.290232636,45243319.941026196,44248944.91149698,43326068.297159426,42205874.37706477,41152924.25630474,39977217.10989542,38841044.765015185,38076412.769128144,37156281.156159274,36272904.79466034,35449679.31147022,34783691.04786027,34334832.99924678,34249470.953505,34448367.77868795,34699397.11401574,35186037.43402832,35391352.49734957,35416364.23554861,35145998.819928356,34678093.08722665,34046723.05565935,33319859.067801468,32711418.800837103,32073976.654192597,31464488.946730398,30906252.01827295,30315403.461844113,29714650.454093035,29079720.625153236,28588219.852657195,28082799.927195616,27705063.615617264,27488189.3918788,27485099.441321563,27412862.471567288,27187513.786163438,26792609.111790445,26492713.419616196,26143709.79355065,25759137.030441575,25171800.424545027,24444864.396923706,23550843.509436402,22747697.498517964,22088228.24037692,21242395.051538434,20285918.071942873,19350779.437286384,18405130.857727446,17537542.006627697,16689916.559199855,15719022.062145472,14781406.078220619,13928274.639812393,12926537.923912928,11970035.737485714,10887582.305988241,9846730.13477627,9092177.434879255,8294259.170933215,7448954.251680629,6612685.218495833,5983212.892240379,5434817.994452307,5207016.737743791,5337105.995746241,5551584.527006804,6048242.196325093,6355496.551100163,6440869.820245336,6361765.282547208,5938982.426440191,5343175.169588732,4696664.242326496,4200669.188715519,3666431.397414393,3125275.346998126,2600740.7050245847,2087044.1572568694,1614780.3460543014,1023328.8819624812,494438.52159996814
"(0, 4)",53979651.49025063,57344726.51412112,56977141.911057726,56881998.06277538,56510673.59737332,56211504.6612875,55770049.70412194,55432325.18548889,55079290.44191083,54655394.5945639,54070517.13076245,53436145.71010862,52618590.85805774,51817726.87947859,51215051.31053794,50374927.56745166,49433719.557388864,48599064.969551146,47680996.16348266,46896708.101729095,45948188.91083492,44932824.76493303,43938476.979916036,43016116.54436917,41896881.35928144,40843794.000672795,39668983.98451694,38534836.50438332,37770977.04881597,36853840.2000495,35972370.86524609,35150269.79641144,34483666.388013005,34033955.73075548,33946205.706402965,34141500.50842276,34389366.147055276,34874603.342663966,35079788.55156707,35104792.256766506,34834426.36330698,34366521.44266811,33735154.885581315,33008295.10046711,32399859.874287393,31762481.13364219,31153216.857730895,30595267.716346614,30006222.217342153,29407515.472033054,28774750.154567696,28284508.512253936,27780235.523791,27402671.575635515,27185018.685307942,27179708.887172114,27105883.50510207,26879610.344134077,26484158.328492813,26183424.552818898,25833763.91172905,25448604.427469622,24861172.19047366,24134259.734473817,23240190.962313347,22436945.158125643,21777152.96422883,20931242.926632006,19974942.97636564,19040143.487941097,18094727.833717633,17226963.281468164,16379438.501636669,15409190.158466036,14471801.264725287,13618500.164974732,12617247.856018927,11661287.76680106,10580853.207228068,9545668.329881873,8794317.453895958,8000793.7991943415,7160987.148556187,6330506.747472171,5704197.092195916,5158055.378287664,4926914.27008513,5047806.621799697,5250967.538170465,5738749.168440996,6044416.33068425,6129359.098173551,6050231.89314588,5627483.73804462,5031939.120423573,4386408.845578504,3890576.668903594,3361019.294292217,2826474.201875388,2308771.505945488,1801023.7678440062,1335261.116706612,761032.933763421,267421.2162125428
"(0, 8)",53979651.49025063,57047004.7227824,56678881.29117654,56581328.90997006,56209394.69957854,55908888.112988845,55466853.91809638,55127619.32882495,54773543.20067553,54348795.990865774,53763788.867807604,53129294.6203662,52311845.933859006,51511019.24582772,50907493.73755627,50067449.41021715,49126636.126281485,48291798.20456586,47374418.051414035,46590487.113605276,45643736.63498704,44629565.72163945,43638111.81822975,42718109.84005429,41602726.40674497,40553326.8321751,39382887.90531797,38251070.27172269,37486674.75589213,36570298.09098981,35689122.196477726,34866926.00061518,34198912.06325928,33747326.97664874,33653792.87100084,33842482.602006346,34086181.1425274,34567295.6164352,34770429.26523918,34794405.51807394,34523749.09253246,34056919.94393181,33427498.677203514,32702979.229901504,32096528.263536185,31461256.9755114,30853977.106231306,30297776.79597035,29709144.44840472,29110695.087095816,28478607.149360333,27988851.58327654,27484988.82730851,27107122.211295933,26887863.35446738,26879156.10195658,26802445.53978051,26574773.185995664,26178691.596602026,25877057.728579454,25526599.353423115,25140508.659299597,24552945.34976898,23826089.16319094,22932074.486858264,22129193.105638653,21469214.6728327,20623662.70184172,19668523.852667574,18735451.295246094,17790847.792029746,16924835.18671572,16081317.43247451,15116222.063955698,14183616.230234727,13334382.47993024,12338969.207915459,11387990.537783151,10313096.49675196,9279212.470730599,8528030.456272226,7734725.819463103,6894201.814885757,6063999.3780309325,5437893.373094334,4892073.931177884,4659496.680658562,4778941.130732644,4979241.483390169,5460395.409062954,5760064.591327185,5841446.468505935,5761405.340865897,5342218.047600559,4752442.53408641,4113132.52992494,3623077.292825904,3095595.60083215,2561718.1769058476,2046243.3831647844,1539081.713647594,1077430.1899110533,527065.964494039,106595.17750626135
"(0, 12)",53979651.49025063,56756882.36635779,56388265.581736,56288071.868486516,55915623.14826928,55613359.43247498,55171192.650325224,54830232.144542284,54474539.981423296,54048885.98484937,53464159.425702944,52830221.07925021,52014754.177037135,51215494.16087319,50612442.62677265,49774342.17078798,48836074.633974984,48003691.63433655,47088360.94517002,46305518.41113302,45360300.12831139,44348345.16092935,43357033.226635545,42436964.91289976,41322504.11943158,40274185.146854706,39105256.40716531,37974851.00988798,37210762.7087007,36294873.74302014,35414080.416557886,34592042.7284238,33922972.90337422,33469640.511486847,33371080.70892835,33552431.11317967,33790840.22121038,34270091.378040135,34472817.82798735,34496712.03298388,34226528.03180709,33759999.1878969,33130584.99592247,32406075.116300065,31799643.597157054,31164573.92818022,30558110.790584885,30004007.964965917,29417850.428548165,28821586.67288537,28191177.002052337,27702006.662913293,27200303.674919907,26823097.113955256,26603029.40726062,26591009.444366958,26512276.638664957,26283330.861198828,25888045.16174109,25585808.645380273,25234516.61911951,24847977.046967257,24261928.176204495,23537651.80391054,22647505.622740828,21847168.657319736,21188239.90456829,20345233.538724016,19393050.16137228,18463496.03156057,17523136.638342053,16659312.060772778,15815799.441100795,14850704.072582,13918098.238860574,13068864.488556152,12073451.216541523,11122472.546409277,10047578.505381698,9013694.479501218,8262512.465101222,7469227.9274312,6628685.261871439,5798502.43998121,5172462.4188049035,4627041.752651923,4393980.212415604,4513420.960842357,4713722.525770075,5194878.729714842,5494562.723214546,5575935.387264014,5495888.923597477,5076701.961694837,4486947.817743961,3847866.381404727,3357659.640423779,2830489.180931541,2298412.0407655425,1786289.6495829101,1281782.7860419145,829223.9878024305,320639.2065920491,61532.732769614115
"(0, 16)",53979651.49025063,56478443.611560024,56109907.76869507,56008662.440322794,55636392.3687985,55333896.05141431,54891879.27586645,54550668.099172026,54194780.1891381,53769069.42982254,53184704.61372267,52550885.46139834,51735415.761643216,50936217.04119597,50332891.15617493,49494774.8076695,48556763.02761776,47724737.48680067,46810324.853414625,46028025.17426331,45083897.780190155,44073154.93337102,43082929.10817707,42163723.89052619,41049904.64191764,40002613.164507754,38835035.67351,37705973.93839738,36942713.09805047,36027843.17025192,35147540.673011355,34325180.81049677,33656431.77135113,33201698.81432174,33098698.544298936,33274064.191749427,33506247.939893838,33978614.97295747,34178211.83251426,34200702.77761842,33930105.04496208,33463934.138054777,32836820.077660516,32117328.255355798,31515144.609146982,30884528.029284645,30281985.33925656,29730168.434366856,29146163.19968006,28551960.149174254,27923926.137187388,27436406.32925709,26934785.682977844,26557622.61159598,26337584.878051594,26325491.452081196,26246758.643511146,26017812.86595888,25622527.166626714,25320290.650985148,24968998.60752344,24582459.04414927,23996410.176327866,23272133.812535536,22381987.63136585,21581650.665944662,20922721.91319279,20079715.54734847,19127532.16999756,18197978.04018548,17257618.646966923,16393794.06939804,15550281.449725999,14585186.081207553,13652580.24748561,12803346.497181602,11807933.225169998,10856954.55504247,9782060.51424447,8748176.488404104,7996996.6503527,7203796.469552499,6363187.816424897,5533080.560772252,4907240.458381145,4362428.775102411,4128489.1317493236,4247929.447216445,4448356.525694912,4929605.132389525,5229177.488621344,5310437.057417601,5230376.849607706,4811194.6698149005,4221564.630681437,3582838.093897098,3092452.8166254745,2566279.3911637673,2037967.374105007,1530229.7645181848,1034494.2409415827,608523.4730062776,187151.89161325843,61532.732769614115
"(0, 20)",53979651.49025063,56206276.393989116,55837623.41814072,55734763.04725132,55362328.5671699,55059275.64796271,54617217.575898245,54275768.779500276,53919511.384209424,53493649.18390443,52909641.26638201,52276263.32044482,51461766.89125751,50663257.44184152,50060042.677010156,49222834.203187,48285786.999921635,47454381.74239624,46540489.73569978,45758532.606684454,44815058.48775307,43805035.366644,42815603.95528813,41897164.8742353,40784315.98142368,39737095.17313277,38569517.682135,37440456.02060484,36677195.25187332,35762372.77647071,34882038.47117407,34060500.46500841,33390976.789894775,32937849.483375266,32836006.899458148,33007648.07359719,33239772.39472576,33710309.026492134,33908394.48514129,33929923.30611533,33660127.81708784,33196545.4061888,32571302.086404122,31851810.311407696,31249626.628216147,30619010.13574312,30016469.78475078,29464650.483754568,28880645.21465086,28286442.17287692,27658418.99200626,27170889.858861495,26669317.172442444,26293483.036273237,26074248.284811337,26061763.645452984,25981304.879339434,25752294.871882066,25357009.172652043,25054772.657227173,24703480.63725299,24316941.05038294,23730892.18309646,23006615.82116142,22116469.639991757,21316132.674571037,20657203.92181907,19814197.555974685,18862014.178623676,17932460.048811223,16992100.655593563,16128276.078024464,15284763.458352469,14319668.089834137,13387062.25611285,12537828.505809903,11542415.23382637,10591436.563882431,9516542.52323744,8482658.497321637,7731509.675883388,6938398.829859405,6098983.580319965,5268025.866523568,4642297.768355443,4097881.264898768,3867767.2554087867,3983612.418625212,4185199.3157081893,4665041.577687905,4963901.677968343,5044961.279938207,4964874.438798427,4545719.288157589,3956318.6375138992,3318152.6721215737,2827746.7205820144,2303580.4263643525,1780768.7147715928,1281399.3320594323,802373.2998086786,411095.6949009894,122224.3917963024,61532.732769614115
"(9, 0)",53979651.49025063,56973059.10368389,56615610.51896684,56506345.62342611,56141656.693372086,55837964.45850632,55399924.28255218,55055346.36182945,54698525.62284412,54269472.549403265,53685354.385650285,53050693.9030777,52233167.459214956,51432947.081818566,50828231.076780975,49987677.29670331,49049639.70114352,48212815.918487966,47296021.37200861,46507920.24789255,45560536.7568647,44547320.90355404,43549069.223260015,42626359.76118149,41509513.50659459,40452634.64870619,39281289.00116009,38157039.429309435,37387636.113641046,36486696.4326271,35622984.20758819,34843927.390923046,34225907.90046475,33845318.29890311,33736479.027779706,33853741.07682392,34042207.15044021,34492061.0220175,34690899.43989514,34715325.50469953,34444959.46922617,33977053.85958032,33345684.397384964,32618827.726609893,32010383.903535202,31372960.821745917,30763557.9870557,30205309.970851667,29614813.422938533,29015424.002476785,28386704.7164768,27898957.33330194,27405644.470621,27046248.931632224,26836519.839439943,26817171.62104915,26731571.603959925,26500373.39131527,26105171.755300574,25802208.7620445,25449736.55743056,25060628.80796014,24472973.887430552,23747423.46303522,22851874.996527884,22048433.657122333,21388253.011194147,20542022.44489098,19585978.25430966,18652126.101824675,17709704.423895046,16838434.41369357,15990566.024931207,15022776.898287646,14083764.69465796,13229541.064157309,12231071.624277322,11270537.631012546,10191416.275044529,9157882.872065691,8405618.978353469,7611579.697756267,6783360.1118349815,5983376.232495905,5386096.52751686,4929901.3877569195,4709813.1776013095,4759759.095900249,4909939.25322738,5357729.068142023,5655086.02674224,5739880.678787729,5660741.820133225,5237960.868498502,4642204.779554702,3996128.21474299,3499845.3658035733,2966305.3175530746,2428361.9788113683,1908971.0780315897,1401718.2187820347,942535.4969202594,405930.86836087,48044.55620605585
"(9, 4)",53979651.49025063,56671752.48206795,56314283.7676311,56203061.323686585,55837549.699377954,55532669.078041226,55093924.79418319,54748337.94728995,54390624.6243321,53960721.20551701,53376379.97698861,52741463.536833845,51923816.93591841,51123556.51089337,50517984.276143916,49677465.045717604,48739530.42133827,47902576.45561855,46985843.176961705,46197259.66099305,45250078.7208021,44237324.81577223,43238943.79570129,42316722.3655739,41200763.73578284,40143915.71437122,38973946.74478261,37852807.51588815,37085812.21626094,36187602.05649954,35327196.83995794,34548399.02623714,33928831.34922222,33546346.40402403,33435329.242562603,33548508.026742246,33733069.501180105,34180876.36259286,34379391.94059395,34403755.66659497,34133387.73057632,33665483.17464617,33034119.703618962,32307280.94022527,31698831.164789215,31061492.10618201,30452365.23430067,29894439.0787713,29305968.775769264,28709202.037632458,28083269.112285327,27597491.057258327,27105972.465762433,26746774.189406876,26536117.19352952,26514098.644803926,26426779.0776748,26194244.121224295,25798640.031801786,25494327.78475764,25140825.836760007,24750788.54512438,24163007.581733897,23437502.685220636,22541828.909653578,21738317.989737898,21077531.345540084,20231268.37402905,19275456.380521182,18342061.92341032,17400099.294803903,16528567.32773514,15680652.784947738,14713933.442137955,13775108.132080518,12920290.71435872,11922050.548957786,10962395.650721453,9885903.63738484,8858643.929678861,8110100.375525849,7320980.489620272,6499941.482964413,5707829.062079497,5114028.596646228,4659517.140765918,4435467.696999283,4476981.347835128,4615357.826534877,5050705.33539911,5344759.067354841,5428464.677125568,5349222.50120456,4926479.3919151295,4331029.3032864565,3686090.4727161243,3189952.8035247107,2661591.842641036,2131527.692047752,1622151.9468616643,1123664.159916081,680481.4876964071,205827.54875534435,0.0
"(9, 8)",53979651.49025063,56376168.84347865,56018376.79980982,55904358.99867539,55538433.06940867,55232210.47730394,54792826.9469017,54445375.102476425,54086043.15037236,53655078.86153556,53070616.52193256,52435321.45342836,51617801.0919424,50817701.612703785,50211061.290608376,49370468.74253501,48432806.68276434,47595905.82078758,46679834.74187154,45891178.76725417,44945795.65876049,43934233.44642053,42938715.417739265,42018822.95951745,40906734.54101493,39853540.045013756,38688332.52563726,37569699.30137772,36802203.94447834,35904606.48276947,35046399.770601034,34267897.37483436,33648501.523330525,33263479.615775894,33144733.63934312,33251328.5207891,33431604.812238965,33874288.26341673,34070132.73480115,34093369.83771841,33822710.599735595,33355881.50910194,32726462.40182253,32001963.448723815,31395502.50492564,30760274.43500117,30153153.400127657,29596973.446705587,29008949.225839697,28412628.585432995,27787884.142554205,27303118.553390626,26812661.620584693,26454439.35731185,26242022.956477355,26215884.45994724,26125848.530128654,25891496.09095723,25494932.763774235,25189604.460724737,24834937.207440242,24443372.54420057,23855499.88026415,23130074.871999923,22234450.10431219,21431418.285347514,20770002.848082107,19923804.02889967,18969162.164812747,18037634.666984115,17096538.19766324,16226527.521685718,15382519.146346556,14420851.050168836,13486877.424043614,12636167.631162126,11643788.28650673,10689099.853558613,9618200.066920094,8592185.532403473,7843808.639073301,7054841.197337356,6233210.223320496,5441454.711488913,4848215.913356185,4394177.701275377,4169222.5361828627,4209877.74251801,4343964.938226808,4772287.21202671,5060184.866891226,5140491.36409664,5060399.1825504685,4641228.975492586,4051648.5926683694,3413378.487146947,2922919.769719771,2397693.413069433,1871819.3075211735,1368474.7762427623,881079.1082896834,465560.7551484705,85574.71804022537,0.0
"(9, 12)",53979651.49025063,56088068.02716876,55730515.56779502,55613773.02924053,55247176.93822039,54938655.023768194,54499015.89728577,54149816.68031364,53788197.51751213,53356049.967743106,52771720.30968589,52136603.7047638,51321127.63060604,50522638.747915186,49916081.26714363,49077557.36274684,48142344.35226463,47307856.615297005,46393932.91102147,45606213.49447346,44662374.70576159,43653109.18754331,42657645.85555479,41737692.57147529,40626592.458954826,39574443.44246446,38410945.45018508,37294036.363462694,36526789.25272623,35629488.01826346,34772362.86225614,33995938.09377026,33376509.325142015,32990064.509648792,32866548.754588787,32965631.505275007,33138262.29604199,33577294.30641589,33772572.14466061,33795675.16792052,33525489.30631245,33058960.83920385,32429549.05305965,31705061.644571114,31098619.09643161,30463596.20281548,29857305.129459806,29303216.067882847,28717761.35297772,28123872.42054192,27501447.821185842,27017319.488843407,26530195.05598839,26173323.722941257,25960003.661666404,25930538.177809235,25837677.96522702,25601385.928618636,25205754.410027973,24899382.53136789,24543282.652895316,24150976.606006015,23564518.47778969,22841618.30504782,21949805.624529537,21149233.430688456,20488924.187024385,19645360.885946397,18693679.97905991,17765678.894786842,16828835.850490462,15961004.404134393,15117001.154972576,14155333.058795922,13221359.432669519,12370649.639787888,11378270.295133455,10423581.862184538,9352682.075550854,8326667.541116843,7578290.647826664,6789346.951554201,5967695.135572045,5175976.488143095,4583022.858723157,4129594.186026081,3903707.769739711,3944362.01641093,4078455.941389912,4506766.606951985,4794687.768706035,4875023.211577509,4794905.209160897,4375772.13906281,3786465.26499502,3149031.5514609534,2658608.2757020984,2135982.8283075024,1616431.7899107381,1123124.890933573,656371.6569332873,277020.0805459978,9437.737471177406,0.0
