Date_time;Water_value
13.03.2012 23:00;200
14.03.2012 23:00;200
15.03.2012 23:00;200
16.03.2012 23:00;200
17.03.2012 23:00;200
18.03.2012 23:00;200
19.03.2012 23:00;200
20.03.2012 23:00;200
21.03.2012 23:00;200
22.03.2012 23:00;200
23.03.2012 23:00;200
24.03.2012 23:00;200
25.03.2012 22:00;190
26.03.2012 22:00;190
27.03.2012 22:00;190
28.03.2012 22:00;190
29.03.2012 22:00;190
30.03.2012 22:00;190
31.03.2012 22:00;190
01.04.2012 22:00;50
02.04.2012 22:00;50
03.04.2012 22:00;50
04.04.2012 22:00;50
05.04.2012 22:00;50
06.04.2012 22:00;50
07.04.2012 22:00;50
08.04.2012 22:00;50
09.04.2012 22:00;200
10.04.2012 22:00;200
11.04.2012 22:00;200
12.04.2012 22:00;200
13.04.2012 22:00;200
14.04.2012 22:00;200
15.04.2012 22:00;220
16.04.2012 22:00;220
17.04.2012 22:00;220
18.04.2012 22:00;220
19.04.2012 22:00;220
20.04.2012 22:00;220
21.04.2012 22:00;220
22.04.2012 22:00;250
23.04.2012 22:00;250
24.04.2012 22:00;250
25.04.2012 22:00;250
26.04.2012 22:00;250
27.04.2012 22:00;250
28.04.2012 22:00;250
29.04.2012 22:00;0
30.04.2012 22:00;0
01.05.2012 22:00;0
02.05.2012 22:00;0
03.05.2012 22:00;0
04.05.2012 22:00;0
05.05.2012 22:00;0
06.05.2012 22:00;0
07.05.2012 22:00;0
08.05.2012 22:00;0
09.05.2012 22:00;0
10.05.2012 22:00;0
11.05.2012 22:00;0
12.05.2012 22:00;0
13.05.2012 22:00;0
14.05.2012 22:00;0
15.05.2012 22:00;0
16.05.2012 22:00;0
17.05.2012 22:00;0
18.05.2012 22:00;0
19.05.2012 22:00;0
20.05.2012 22:00;0
21.05.2012 22:00;0
22.05.2012 22:00;0
23.05.2012 22:00;0
24.05.2012 22:00;0
25.05.2012 22:00;0
26.05.2012 22:00;0
27.05.2012 22:00;0
28.05.2012 22:00;300
29.05.2012 22:00;300
30.05.2012 22:00;300
31.05.2012 22:00;300
01.06.2012 22:00;300
02.06.2012 22:00;300
03.06.2012 22:00;300
04.06.2012 22:00;290
05.06.2012 22:00;290
06.06.2012 22:00;290
07.06.2012 22:00;290
08.06.2012 22:00;290
09.06.2012 22:00;290
10.06.2012 22:00;280
11.06.2012 22:00;280
12.06.2012 22:00;234
13.06.2012 22:00;234
14.06.2012 22:00;234
15.06.2012 22:00;234
16.06.2012 22:00;234
17.06.2012 22:00;234
18.06.2012 22:00;230
19.06.2012 22:00;230
20.06.2012 22:00;230
21.06.2012 22:00;230
22.06.2012 22:00;230
23.06.2012 22:00;230
24.06.2012 22:00;226
25.06.2012 22:00;226
26.06.2012 22:00;226
27.06.2012 22:00;236
28.06.2012 22:00;236
29.06.2012 22:00;236
30.06.2012 22:00;236
01.07.2012 22:00;247
02.07.2012 22:00;241
03.07.2012 22:00;241
04.07.2012 22:00;229
05.07.2012 22:00;229
06.07.2012 22:00;229
07.07.2012 22:00;229
08.07.2012 22:00;228
09.07.2012 22:00;228
10.07.2012 22:00;228
11.07.2012 22:00;228
12.07.2012 22:00;228
13.07.2012 22:00;228
14.07.2012 22:00;228
15.07.2012 22:00;196
16.07.2012 22:00;196
17.07.2012 22:00;196
18.07.2012 22:00;196
19.07.2012 22:00;196
20.07.2012 22:00;196
21.07.2012 22:00;196
22.07.2012 22:00;196
23.07.2012 22:00;187
24.07.2012 22:00;187
25.07.2012 22:00;187
26.07.2012 22:00;187
27.07.2012 22:00;187
28.07.2012 22:00;187
29.07.2012 22:00;187
30.07.2012 22:00;179
31.07.2012 22:00;179
01.08.2012 22:00;179
02.08.2012 22:00;179
03.08.2012 22:00;179
04.08.2012 22:00;179
05.08.2012 22:00;179
06.08.2012 22:00;200
07.08.2012 22:00;200
08.08.2012 22:00;222
09.08.2012 22:00;222
10.08.2012 22:00;222
11.08.2012 22:00;222
12.08.2012 22:00;219
13.08.2012 22:00;234
14.08.2012 22:00;234
15.08.2012 22:00;234
16.08.2012 22:00;234
17.08.2012 22:00;234
18.08.2012 22:00;234
19.08.2012 22:00;234
20.08.2012 22:00;220
21.08.2012 22:00;220
22.08.2012 22:00;239
23.08.2012 22:00;239
24.08.2012 22:00;239
25.08.2012 22:00;239
26.08.2012 22:00;239
27.08.2012 22:00;226
28.08.2012 22:00;226
29.08.2012 22:00;226
30.08.2012 22:00;218
31.08.2012 22:00;218
01.09.2012 22:00;218
02.09.2012 22:00;230
03.09.2012 22:00;260
04.09.2012 22:00;260
05.09.2012 22:00;260
06.09.2012 22:00;260
07.09.2012 22:00;260
08.09.2012 22:00;260
09.09.2012 22:00;270
10.09.2012 22:00;270
11.09.2012 22:00;270
12.09.2012 22:00;238
13.09.2012 22:00;238
14.09.2012 22:00;238
15.09.2012 22:00;238
16.09.2012 22:00;238
17.09.2012 22:00;238
18.09.2012 22:00;238
19.09.2012 22:00;238
20.09.2012 22:00;238
21.09.2012 22:00;238
22.09.2012 22:00;238
23.09.2012 22:00;248
24.09.2012 22:00;250
25.09.2012 22:00;250
26.09.2012 22:00;250
27.09.2012 22:00;250
28.09.2012 22:00;250
29.09.2012 22:00;250
30.09.2012 22:00;250
01.10.2012 22:00;250
02.10.2012 22:00;297
03.10.2012 22:00;305
04.10.2012 22:00;305
05.10.2012 22:00;305
06.10.2012 22:00;305
07.10.2012 22:00;320
08.10.2012 22:00;320
09.10.2012 22:00;320
10.10.2012 22:00;323
11.10.2012 22:00;323
12.10.2012 22:00;323
13.10.2012 22:00;323
14.10.2012 22:00;315
15.10.2012 22:00;320
16.10.2012 22:00;320
17.10.2012 22:00;320
18.10.2012 22:00;320
19.10.2012 22:00;320
20.10.2012 22:00;320
21.10.2012 22:00;334
22.10.2012 22:00;330
23.10.2012 22:00;330
24.10.2012 22:00;311
25.10.2012 22:00;311
26.10.2012 22:00;311
27.10.2012 22:00;311
28.10.2012 23:00;312
29.10.2012 23:00;315
30.10.2012 23:00;315
31.10.2012 23:00;315
01.11.2012 23:00;309
02.11.2012 23:00;309
03.11.2012 23:00;309
04.11.2012 23:00;309
05.11.2012 23:00;309
06.11.2012 23:00;309
07.11.2012 23:00;309
08.11.2012 23:00;310
09.11.2012 23:00;310
10.11.2012 23:00;310
11.11.2012 23:00;300
12.11.2012 23:00;300
13.11.2012 23:00;302
14.11.2012 23:00;250
15.11.2012 23:00;250
16.11.2012 23:00;250
17.11.2012 23:00;250
18.11.2012 23:00;275
19.11.2012 23:00;275
20.11.2012 23:00;275
21.11.2012 23:00;304
22.11.2012 23:00;304
23.11.2012 23:00;304
24.11.2012 23:00;304
25.11.2012 23:00;300
26.11.2012 23:00;295
27.11.2012 23:00;295
28.11.2012 23:00;307
29.11.2012 23:00;307
30.11.2012 23:00;307
01.12.2012 23:00;307
02.12.2012 23:00;314
03.12.2012 23:00;314
04.12.2012 23:00;314
05.12.2012 23:00;339
06.12.2012 23:00;339
07.12.2012 23:00;339
08.12.2012 23:00;339
09.12.2012 23:00;321
10.12.2012 23:00;325
11.12.2012 23:00;325
12.12.2012 23:00;325
13.12.2012 23:00;320
14.12.2012 23:00;320
15.12.2012 23:00;320
16.12.2012 23:00;327
17.12.2012 23:00;331
18.12.2012 23:00;331
19.12.2012 23:00;343
20.12.2012 23:00;343
21.12.2012 23:00;343
22.12.2012 23:00;343
23.12.2012 23:00;352
24.12.2012 23:00;352
25.12.2012 23:00;352
26.12.2012 23:00;352
27.12.2012 23:00;352
28.12.2012 23:00;352
29.12.2012 23:00;352
30.12.2012 23:00;352
31.12.2012 23:00;352
01.01.2013 23:00;352
02.01.2013 23:00;329
03.01.2013 23:00;329
04.01.2013 23:00;329
05.01.2013 23:00;329
06.01.2013 23:00;361
07.01.2013 23:00;364
08.01.2013 23:00;364
09.01.2013 23:00;377
10.01.2013 23:00;377
11.01.2013 23:00;377
12.01.2013 23:00;377
13.01.2013 23:00;349
14.01.2013 23:00;349
15.01.2013 23:00;349
16.01.2013 23:00;357
17.01.2013 23:00;357
18.01.2013 23:00;357
19.01.2013 23:00;357
20.01.2013 23:00;303
21.01.2013 23:00;305
22.01.2013 23:00;305
23.01.2013 23:00;305
24.01.2013 23:00;305
25.01.2013 23:00;305
26.01.2013 23:00;305
27.01.2013 23:00;310
28.01.2013 23:00;310
29.01.2013 23:00;310
30.01.2013 23:00;320
31.01.2013 23:00;320
01.02.2013 23:00;349
02.02.2013 23:00;320
03.02.2013 23:00;314
04.02.2013 23:00;314
05.02.2013 23:00;303
06.02.2013 23:00;309
07.02.2013 23:00;309
08.02.2013 23:00;309
09.02.2013 23:00;309
10.02.2013 23:00;318
11.02.2013 23:00;318
12.02.2013 23:00;318
13.02.2013 23:00;318
14.02.2013 23:00;320
15.02.2013 23:00;320
16.02.2013 23:00;320
17.02.2013 23:00;312
18.02.2013 23:00;319
19.02.2013 23:00;319
20.02.2013 23:00;322
21.02.2013 23:00;322
22.02.2013 23:00;322
23.02.2013 23:00;322
24.02.2013 23:00;330
25.02.2013 23:00;324
26.02.2013 23:00;324
27.02.2013 23:00;324
28.02.2013 23:00;324
01.03.2013 23:00;324
02.03.2013 23:00;324
03.03.2013 23:00;313
04.03.2013 23:00;313
05.03.2013 23:00;313
06.03.2013 23:00;335
07.03.2013 23:00;335
08.03.2013 23:00;335
09.03.2013 23:00;335
10.03.2013 23:00;325
11.03.2013 23:00;325
12.03.2013 23:00;325
13.03.2013 23:00;325
14.03.2013 23:00;325
15.03.2013 23:00;325
16.03.2013 23:00;325
17.03.2013 23:00;334
18.03.2013 23:00;340
19.03.2013 23:00;340
20.03.2013 23:00;340
21.03.2013 23:00;354
22.03.2013 23:00;354
23.03.2013 23:00;354
24.03.2013 23:00;350
25.03.2013 23:00;365
26.03.2013 23:00;365
27.03.2013 23:00;365
28.03.2013 23:00;365
29.03.2013 23:00;365
30.03.2013 23:00;365
31.03.2013 22:00;365
01.04.2013 22:00;362
02.04.2013 22:00;362
03.04.2013 22:00;362
04.04.2013 22:00;362
05.04.2013 22:00;362
06.04.2013 22:00;362
07.04.2013 22:00;362
08.04.2013 22:00;362
10.04.2013 22:00;355
11.04.2013 22:00;355
12.04.2013 22:00;355
13.04.2013 22:00;355
14.04.2013 22:00;355
15.04.2013 22:00;355
16.04.2013 22:00;355
17.04.2013 22:00;315
18.04.2013 22:00;315
19.04.2013 22:00;315
20.04.2013 22:00;315
21.04.2013 22:00;330
22.04.2013 22:00;330
23.04.2013 22:00;330
24.04.2013 22:00;330
25.04.2013 22:00;330
26.04.2013 22:00;330
27.04.2013 22:00;330
28.04.2013 22:00;333
29.04.2013 22:00;0
30.04.2013 22:00;0
01.05.2013 22:00;0
02.05.2013 22:00;0
03.05.2013 22:00;0
04.05.2013 22:00;0
05.05.2013 22:00;0
06.05.2013 22:00;0
07.05.2013 22:00;0
08.05.2013 22:00;0
09.05.2013 22:00;0
10.05.2013 22:00;0
11.05.2013 22:00;0
12.05.2013 22:00;0
13.05.2013 22:00;0
14.05.2013 22:00;0
15.05.2013 22:00;0
16.05.2013 22:00;0
17.05.2013 22:00;0
18.05.2013 22:00;0
19.05.2013 22:00;0
20.05.2013 22:00;0
21.05.2013 22:00;0
22.05.2013 22:00;0
23.05.2013 22:00;0
24.05.2013 22:00;0
25.05.2013 22:00;0
26.05.2013 22:00;0
27.05.2013 22:00;0
28.05.2013 22:00;0
29.05.2013 22:00;0
30.05.2013 22:00;0
31.05.2013 22:00;0
01.06.2013 22:00;0
02.06.2013 22:00;0
03.06.2013 22:00;0
04.06.2013 22:00;0
05.06.2013 22:00;0
06.06.2013 22:00;0
07.06.2013 22:00;0
08.06.2013 22:00;0
09.06.2013 22:00;0
10.06.2013 22:00;0
11.06.2013 22:00;0
12.06.2013 22:00;0
13.06.2013 22:00;0
14.06.2013 22:00;0
15.06.2013 22:00;0
16.06.2013 22:00;0
17.06.2013 22:00;0
18.06.2013 22:00;0
19.06.2013 22:00;0
20.06.2013 22:00;0
21.06.2013 22:00;0
22.06.2013 22:00;0
23.06.2013 22:00;0
24.06.2013 22:00;0
25.06.2013 22:00;0
26.06.2013 22:00;300
27.06.2013 22:00;300
28.06.2013 22:00;300
29.06.2013 22:00;300
30.06.2013 22:00;297
01.07.2013 22:00;305
02.07.2013 22:00;305
03.07.2013 22:00;305
04.07.2013 22:00;305
05.07.2013 22:00;305
06.07.2013 22:00;305
07.07.2013 22:00;305
08.07.2013 22:00;287
09.07.2013 22:00;287
10.07.2013 22:00;287
11.07.2013 22:00;287
12.07.2013 22:00;287
13.07.2013 22:00;287
14.07.2013 22:00;299
15.07.2013 22:00;305
16.07.2013 22:00;305
17.07.2013 22:00;305
18.07.2013 22:00;305
19.07.2013 22:00;305
20.07.2013 22:00;305
21.07.2013 22:00;305
22.07.2013 22:00;311
23.07.2013 22:00;311
24.07.2013 22:00;311
25.07.2013 22:00;311
26.07.2013 22:00;311
27.07.2013 22:00;311
28.07.2013 22:00;311
29.07.2013 22:00;311
30.07.2013 22:00;311
31.07.2013 22:00;311
01.08.2013 22:00;311
02.08.2013 22:00;311
03.08.2013 22:00;311
04.08.2013 22:00;299
05.08.2013 22:00;299
06.08.2013 22:00;299
07.08.2013 22:00;301
08.08.2013 22:00;301
09.08.2013 22:00;301
10.08.2013 22:00;301
11.08.2013 22:00;301
12.08.2013 22:00;301
13.08.2013 22:00;301
14.08.2013 22:00;301
15.08.2013 22:00;301
16.08.2013 22:00;301
17.08.2013 22:00;301
18.08.2013 22:00;312
19.08.2013 22:00;309
20.08.2013 22:00;309
21.08.2013 22:00;309
22.08.2013 22:00;309
23.08.2013 22:00;309
24.08.2013 22:00;309
25.08.2013 22:00;325
26.08.2013 22:00;325
27.08.2013 22:00;325
28.08.2013 22:00;334
29.08.2013 22:00;334
30.08.2013 22:00;334
31.08.2013 22:00;334
01.09.2013 22:00;347
02.09.2013 22:00;359
03.09.2013 22:00;359
04.09.2013 22:00;359
05.09.2013 22:00;359
06.09.2013 22:00;359
07.09.2013 22:00;359
08.09.2013 22:00;361
09.09.2013 22:00;360
10.09.2013 22:00;360
11.09.2013 22:00;360
12.09.2013 22:00;360
13.09.2013 22:00;360
14.09.2013 22:00;360
15.09.2013 22:00;355
16.09.2013 22:00;356
17.09.2013 22:00;356
18.09.2013 22:00;365
19.09.2013 22:00;365
20.09.2013 22:00;365
21.09.2013 22:00;365
22.09.2013 22:00;363
23.09.2013 22:00;383
24.09.2013 22:00;383
25.09.2013 22:00;383
26.09.2013 22:00;390
27.09.2013 22:00;390
28.09.2013 22:00;390
29.09.2013 22:00;393
30.09.2013 22:00;388
01.10.2013 22:00;388
02.10.2013 22:00;388
03.10.2013 22:00;388
04.10.2013 22:00;388
05.10.2013 22:00;388
06.10.2013 22:00;400
07.10.2013 22:00;398
08.10.2013 22:00;398
09.10.2013 22:00;398
10.10.2013 22:00;398
11.10.2013 22:00;398
12.10.2013 22:00;398
13.10.2013 22:00;410
14.10.2013 22:00;410
15.10.2013 22:00;395
16.10.2013 22:00;395
17.10.2013 22:00;395
18.10.2013 22:00;395
19.10.2013 22:00;395
20.10.2013 22:00;395
21.10.2013 22:00;390
22.10.2013 22:00;390
23.10.2013 22:00;390
24.10.2013 22:00;390
25.10.2013 22:00;390
26.10.2013 22:00;390
27.10.2013 23:00;390
28.10.2013 23:00;380
29.10.2013 23:00;365
30.10.2013 23:00;365
31.10.2013 23:00;350
01.11.2013 23:00;350
02.11.2013 23:00;350
03.11.2013 23:00;350
04.11.2013 23:00;342
05.11.2013 23:00;350
06.11.2013 23:00;350
07.11.2013 23:00;350
08.11.2013 23:00;350
09.11.2013 23:00;350
10.11.2013 23:00;346
11.11.2013 23:00;362
12.11.2013 23:00;362
13.11.2013 23:00;374
14.11.2013 23:00;374
15.11.2013 23:00;374
16.11.2013 23:00;374
17.11.2013 23:00;374
18.11.2013 23:00;375
19.11.2013 23:00;371
20.11.2013 23:00;323
21.11.2013 23:00;323
22.11.2013 23:00;323
23.11.2013 23:00;323
24.11.2013 23:00;335
25.11.2013 23:00;335
26.11.2013 23:00;335
27.11.2013 23:00;335
28.11.2013 23:00;338
29.11.2013 23:00;338
30.11.2013 23:00;338
01.12.2013 23:00;322
02.12.2013 23:00;300
03.12.2013 23:00;300
04.12.2013 23:00;240
05.12.2013 23:00;320
06.12.2013 23:00;320
07.12.2013 23:00;320
08.12.2013 23:00;318
09.12.2013 23:00;315
10.12.2013 23:00;315
11.12.2013 23:00;303
12.12.2013 23:00;303
13.12.2013 23:00;303
14.12.2013 23:00;303
15.12.2013 23:00;303
16.12.2013 23:00;314
17.12.2013 23:00;314
18.12.2013 23:00;314
19.12.2013 23:00;314
20.12.2013 23:00;314
21.12.2013 23:00;314
22.12.2013 23:00;301
23.12.2013 23:00;301
24.12.2013 23:00;301
25.12.2013 23:00;301
26.12.2013 23:00;301
27.12.2013 23:00;301
28.12.2013 23:00;301
29.12.2013 23:00;301
30.12.2013 23:00;301
31.12.2013 23:00;301
01.01.2014 23:00;271
02.01.2014 23:00;271
03.01.2014 23:00;271
04.01.2014 23:00;271
05.01.2014 23:00;293
06.01.2014 23:00;295
07.01.2014 23:00;295
08.01.2014 23:00;304
09.01.2014 23:00;304
10.01.2014 23:00;304
11.01.2014 23:00;304
12.01.2014 23:00;278
13.01.2014 23:00;278
14.01.2014 23:00;282
15.01.2014 23:00;282
16.01.2014 23:00;282
17.01.2014 23:00;282
18.01.2014 23:00;282
19.01.2014 23:00;289
20.01.2014 23:00;295
21.01.2014 23:00;295
22.01.2014 23:00;295
23.01.2014 23:00;295
24.01.2014 23:00;295
25.01.2014 23:00;295
26.01.2014 23:00;287
27.01.2014 23:00;274
28.01.2014 23:00;274
29.01.2014 23:00;270
30.01.2014 23:00;270
31.01.2014 23:00;270
01.02.2014 23:00;270
02.02.2014 23:00;273
03.02.2014 23:00;275
04.02.2014 23:00;275
05.02.2014 23:00;275
06.02.2014 23:00;289
07.02.2014 23:00;275
08.02.2014 23:00;275
09.02.2014 23:00;275
10.02.2014 23:00;270
11.02.2014 23:00;270
12.02.2014 23:00;270
13.02.2014 23:00;270
14.02.2014 23:00;270
15.02.2014 23:00;270
16.02.2014 23:00;258
17.02.2014 23:00;260
18.02.2014 23:00;260
19.02.2014 23:00;260
20.02.2014 23:00;260
21.02.2014 23:00;260
22.02.2014 23:00;260
23.02.2014 23:00;249
24.02.2014 23:00;250
25.02.2014 23:00;250
26.02.2014 23:00;250
27.02.2014 23:00;250
28.02.2014 23:00;250
01.03.2014 23:00;250
02.03.2014 23:00;248
03.03.2014 23:00;245
04.03.2014 23:00;245
05.03.2014 23:00;236
06.03.2014 23:00;236
07.03.2014 23:00;236
08.03.2014 23:00;236
09.03.2014 23:00;243
10.03.2014 23:00;237
11.03.2014 23:00;237
12.03.2014 23:00;228
13.03.2014 23:00;228
14.03.2014 23:00;228
15.03.2014 23:00;228
16.03.2014 23:00;229
17.03.2014 23:00;225
18.03.2014 23:00;225
19.03.2014 23:00;225
20.03.2014 23:00;225
21.03.2014 23:00;225
22.03.2014 23:00;225
23.03.2014 23:00;225
24.03.2014 23:00;237
25.03.2014 23:00;237
26.03.2014 23:00;237
27.03.2014 23:00;237
28.03.2014 23:00;237
29.03.2014 23:00;237
30.03.2014 22:00;227
31.03.2014 22:00;234
01.04.2014 22:00;234
02.04.2014 22:00;234
03.04.2014 22:00;234
04.04.2014 22:00;234
05.04.2014 22:00;234
06.04.2014 22:00;239
07.04.2014 22:00;240
08.04.2014 22:00;240
09.04.2014 22:00;227
10.04.2014 22:00;227
11.04.2014 22:00;227
12.04.2014 22:00;227
13.04.2014 22:00;248
14.04.2014 22:00;244
15.04.2014 22:00;244
16.04.2014 22:00;244
17.04.2014 22:00;244
18.04.2014 22:00;244
19.04.2014 22:00;244
20.04.2014 22:00;244
21.04.2014 22:00;243
22.04.2014 22:00;230
23.04.2014 22:00;243
24.04.2014 22:00;243
25.04.2014 22:00;243
26.04.2014 22:00;243
27.04.2014 22:00;274
28.04.2014 22:00;272
29.04.2014 22:00;272
30.04.2014 22:00;272
01.05.2014 22:00;272
02.05.2014 22:00;272
03.05.2014 22:00;272
04.05.2014 22:00;266
05.05.2014 22:00;266
06.05.2014 22:00;261
07.05.2014 22:00;261
08.05.2014 22:00;261
09.05.2014 22:00;261
10.05.2014 22:00;261
11.05.2014 22:00;294
12.05.2014 22:00;295
13.05.2014 22:00;295
14.05.2014 22:00;295
15.05.2014 22:00;295
16.05.2014 22:00;295
17.05.2014 22:00;295
18.05.2014 22:00;266
19.05.2014 22:00;266
20.05.2014 22:00;266
21.05.2014 22:00;266
22.05.2014 22:00;266
23.05.2014 22:00;266
24.05.2014 22:00;266
25.05.2014 22:00;270
26.05.2014 22:00;287
27.05.2014 22:00;287
28.05.2014 22:00;287
29.05.2014 22:00;287
30.05.2014 22:00;287
31.05.2014 22:00;287
01.06.2014 22:00;268
02.06.2014 22:00;256
03.06.2014 22:00;256
04.06.2014 22:00;248
05.06.2014 22:00;248
06.06.2014 22:00;248
07.06.2014 22:00;248
08.06.2014 22:00;248
09.06.2014 22:00;248
10.06.2014 22:00;239
11.06.2014 22:00;239
12.06.2014 22:00;239
13.06.2014 22:00;239
14.06.2014 22:00;239
15.06.2014 22:00;235
16.06.2014 22:00;238
17.06.2014 22:00;238
18.06.2014 22:00;237
19.06.2014 22:00;237
20.06.2014 22:00;237
21.06.2014 22:00;237
22.06.2014 22:00;218
23.06.2014 22:00;231
24.06.2014 22:00;231
25.06.2014 22:00;242
26.06.2014 22:00;242
27.06.2014 22:00;242
28.06.2014 22:00;242
29.06.2014 22:00;254
30.06.2014 22:00;281
01.07.2014 22:00;281
02.07.2014 22:00;281
03.07.2014 22:00;281
04.07.2014 22:00;281
05.07.2014 22:00;281
06.07.2014 22:00;281
07.07.2014 22:00;278
08.07.2014 22:00;278
09.07.2014 22:00;278
10.07.2014 22:00;278
11.07.2014 22:00;278
12.07.2014 22:00;278
13.07.2014 22:00;278
14.07.2014 22:00;287
15.07.2014 22:00;287
16.07.2014 22:00;287
17.07.2014 22:00;287
18.07.2014 22:00;287
19.07.2014 22:00;287
20.07.2014 22:00;286
21.07.2014 22:00;286
22.07.2014 22:00;286
23.07.2014 22:00;286
24.07.2014 22:00;286
25.07.2014 22:00;286
26.07.2014 22:00;286
27.07.2014 22:00;286
28.07.2014 22:00;286
29.07.2014 22:00;286
30.07.2014 22:00;286
31.07.2014 22:00;286
01.08.2014 22:00;286
02.08.2014 22:00;286
03.08.2014 22:00;293
04.08.2014 22:00;292
05.08.2014 22:00;292
06.08.2014 22:00;292
07.08.2014 22:00;292
08.08.2014 22:00;292
09.08.2014 22:00;292
10.08.2014 22:00;287
11.08.2014 22:00;289
12.08.2014 22:00;289
13.08.2014 22:00;289
14.08.2014 22:00;289
15.08.2014 22:00;289
16.08.2014 22:00;289
17.08.2014 22:00;289
18.08.2014 22:00;292
19.08.2014 22:00;292
20.08.2014 22:00;292
21.08.2014 22:00;292
22.08.2014 22:00;292
23.08.2014 22:00;292
24.08.2014 22:00;296
25.08.2014 22:00;299
26.08.2014 22:00;299
27.08.2014 22:00;299
28.08.2014 22:00;299
29.08.2014 22:00;299
30.08.2014 22:00;299
31.08.2014 22:00;309
01.09.2014 22:00;312
02.09.2014 22:00;312
03.09.2014 22:00;312
04.09.2014 22:00;312
05.09.2014 22:00;312
06.09.2014 22:00;312
07.09.2014 22:00;306
08.09.2014 22:00;311
09.09.2014 22:00;311
10.09.2014 22:00;315
11.09.2014 22:00;315
12.09.2014 22:00;315
13.09.2014 22:00;315
14.09.2014 22:00;329
15.09.2014 22:00;327
16.09.2014 22:00;327
17.09.2014 22:00;327
18.09.2014 22:00;327
19.09.2014 22:00;327
20.09.2014 22:00;327
21.09.2014 22:00;331
22.09.2014 22:00;331
23.09.2014 22:00;331
24.09.2014 22:00;331
25.09.2014 22:00;331
26.09.2014 22:00;331
27.09.2014 22:00;331
28.09.2014 22:00;316
29.09.2014 22:00;336
30.09.2014 22:00;336
01.10.2014 22:00;336
02.10.2014 22:00;336
03.10.2014 22:00;336
04.10.2014 22:00;336
05.10.2014 22:00;315
06.10.2014 22:00;306
07.10.2014 22:00;306
08.10.2014 22:00;306
09.10.2014 22:00;306
10.10.2014 22:00;306
11.10.2014 22:00;306
12.10.2014 22:00;306
13.10.2014 22:00;298
14.10.2014 22:00;298
15.10.2014 22:00;298
16.10.2014 22:00;298
17.10.2014 22:00;298
18.10.2014 22:00;298
19.10.2014 22:00;308
20.10.2014 22:00;310
21.10.2014 22:00;310
22.10.2014 22:00;310
23.10.2014 22:00;310
24.10.2014 22:00;310
25.10.2014 22:00;310
26.10.2014 23:00;273
27.10.2014 23:00;273
28.10.2014 23:00;273
29.10.2014 23:00;284
30.10.2014 23:00;284
31.10.2014 23:00;284
01.11.2014 23:00;284
02.11.2014 23:00;294
03.11.2014 23:00;305
04.11.2014 23:00;305
05.11.2014 23:00;305
06.11.2014 23:00;305
07.11.2014 23:00;305
08.11.2014 23:00;305
09.11.2014 23:00;308
10.11.2014 23:00;308
11.11.2014 23:00;308
12.11.2014 23:00;308
13.11.2014 23:00;308
14.11.2014 23:00;308
15.11.2014 23:00;308
16.11.2014 23:00;308
17.11.2014 23:00;296
18.11.2014 23:00;296
19.11.2014 23:00;301
20.11.2014 23:00;301
21.11.2014 23:00;301
22.11.2014 23:00;301
23.11.2014 23:00;305
24.11.2014 23:00;310
25.11.2014 23:00;310
26.11.2014 23:00;310
27.11.2014 23:00;310
28.11.2014 23:00;310
29.11.2014 23:00;310
30.11.2014 23:00;300
01.12.2014 23:00;300
02.12.2014 23:00;300
03.12.2014 23:00;300
04.12.2014 23:00;300
05.12.2014 23:00;300
06.12.2014 23:00;300
07.12.2014 23:00;304
08.12.2014 23:00;304
09.12.2014 23:00;304
10.12.2014 23:00;304
11.12.2014 23:00;304
12.12.2014 23:00;304
13.12.2014 23:00;304
14.12.2014 23:00;332
15.12.2014 23:00;332
16.12.2014 23:00;332
17.12.2014 23:00;332
18.12.2014 23:00;332
19.12.2014 23:00;332
20.12.2014 23:00;332
21.12.2014 23:00;315
22.12.2014 23:00;315
23.12.2014 23:00;315
24.12.2014 23:00;315
25.12.2014 23:00;315
26.12.2014 23:00;315
27.12.2014 23:00;315
28.12.2014 23:00;290
29.12.2014 23:00;276
30.12.2014 23:00;276
31.12.2014 23:00;276
01.01.2015 23:00;276
02.01.2015 23:00;276
03.01.2015 23:00;276
04.01.2015 23:00;276
05.01.2015 23:00;276
06.01.2015 23:00;263
07.01.2015 23:00;263
08.01.2015 23:00;263
09.01.2015 23:00;263
10.01.2015 23:00;263
11.01.2015 23:00;274
12.01.2015 23:00;282
13.01.2015 23:00;282
14.01.2015 23:00;282
15.01.2015 23:00;282
16.01.2015 23:00;282
17.01.2015 23:00;282
18.01.2015 23:00;255
19.01.2015 23:00;255
20.01.2015 23:00;255
21.01.2015 23:00;255
22.01.2015 23:00;255
23.01.2015 23:00;255
24.01.2015 23:00;255
25.01.2015 23:00;275
26.01.2015 23:00;275
27.01.2015 23:00;275
28.01.2015 23:00;279
29.01.2015 23:00;279
30.01.2015 23:00;279
31.01.2015 23:00;279
01.02.2015 23:00;241
02.02.2015 23:00;236
03.02.2015 23:00;236
04.02.2015 23:00;236
05.02.2015 23:00;236
06.02.2015 23:00;236
07.02.2015 23:00;236
08.02.2015 23:00;237
09.02.2015 23:00;237
10.02.2015 23:00;237
11.02.2015 23:00;237
12.02.2015 23:00;237
13.02.2015 23:00;237
14.02.2015 23:00;237
15.02.2015 23:00;237
16.02.2015 23:00;233
17.02.2015 23:00;233
18.02.2015 23:00;233
19.02.2015 23:00;233
20.02.2015 23:00;233
21.02.2015 23:00;233
22.02.2015 23:00;223
